ID,split,file,mode,parse_mode,metadata_source,numeric_rows,density_columns_in_source,min_frequency_raw_THz,max_frequency_raw_THz,negative_frequency_points,zero_frequency_points,used_positive_frequency_points,negative_intensity_points_clipped,negative_frequency_area_diagnostic,positive_area_0_to_100_THz,status,error
ui6,train,/content/obelix_audit_filtered_spectra/Train_cif/ui6/Lithium_PDOS_ui6.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.7427957020941387,19.17075023852067,17,0,184,0,0.0,62.92385406311232,ok,
uox,train,/content/obelix_audit_filtered_spectra/Train_cif/uox/Lithium_PDOS_uox.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-4.367162384896512,38.67500469233144,21,0,180,0,0.0021332078099952,20.49737308900576,ok,
ur9,train,/content/obelix_audit_filtered_spectra/Train_cif/ur9/Lithium_PDOS_ur9.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-3.552545004513114,39.0779918965016,17,0,184,0,0.0,17.04856269457782,ok,
usu,train,/content/obelix_audit_filtered_spectra/Train_cif/usu/Lithium_PDOS_usu.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.0684412767343607,16.487010301235067,23,0,178,0,0.0023021755840565,26.784529224551456,ok,
uu4,train,/content/obelix_audit_filtered_spectra/Train_cif/uu4/Lithium_PDOS_uu4.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-3.600444514716556,32.6476432770633,20,0,181,0,0.001310098850156,23.667101323886207,ok,
uut,train,/content/obelix_audit_filtered_spectra/Train_cif/uut/Lithium_PDOS_uut.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.7401065552797452,19.14117087409175,17,0,184,0,0.0,71.57355749712042,ok,
uw9,train,/content/obelix_audit_filtered_spectra/Train_cif/uw9/Lithium_PDOS_uw9.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.05080937059928,22.55890108517428,17,0,184,0,0.0,146.02801393734293,ok,
uxi,train,/content/obelix_audit_filtered_spectra/Train_cif/uxi/Lithium_PDOS_uxi.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.467242270809715,16.13966392869968,17,0,184,0,0.0,38.04655798734616,ok,
uxo,train,/content/obelix_audit_filtered_spectra/Train_cif/uxo/Lithium_PDOS_uxo.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-3.1822211862964367,35.004429340404656,17,0,184,0,0.0,36.52691576972559,ok,
vj7,train,/content/obelix_audit_filtered_spectra/Train_cif/vj7/Lithium_PDOS_vj7.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.7517208098611987,19.268927810574603,17,0,184,0,0.0,74.87440281848707,ok,
vqj,train,/content/obelix_audit_filtered_spectra/Train_cif/vqj/Lithium_PDOS_vqj.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.74404867108802,19.18453350627018,17,0,184,0,0.0,73.79227332828376,ok,
vqu,train,/content/obelix_audit_filtered_spectra/Train_cif/vqu/Lithium_PDOS_vqu.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.298012333539614,25.278133524470856,17,0,184,0,0.0,120.00159949827896,ok,
vy5,train,/content/obelix_audit_filtered_spectra/Train_cif/vy5/Lithium_PDOS_vy5.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.265039487127037,24.915435125149447,17,0,184,0,0.0,31.082674088184888,ok,
w7d,train,/content/obelix_audit_filtered_spectra/Train_cif/w7d/Lithium_PDOS_w7d.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-3.240006580970156,35.6400629829783,17,0,184,0,0.0,34.784587832793555,ok,
w87,train,/content/obelix_audit_filtered_spectra/Train_cif/w87/Lithium_PDOS_w87.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.783150028006504,19.61464899741001,17,0,184,0,0.0,72.64276270388167,ok,
wsd,train,/content/obelix_audit_filtered_spectra/Train_cif/wsd/Lithium_PDOS_wsd.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.7523873192883397,19.27626115685032,17,0,184,0,0.0,71.79058305654424,ok,
wyu,train,/content/obelix_audit_filtered_spectra/Train_cif/wyu/Lithium_PDOS_wyu.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.000679427156008,22.00747178239326,17,0,184,0,0.0,83.6492515216068,ok,
x2i,train,/content/obelix_audit_filtered_spectra/Train_cif/x2i/Lithium_PDOS_x2i.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.946030809699081,21.40633730743836,17,0,184,0,0.0,24.22659068925953,ok,
x2v,train,/content/obelix_audit_filtered_spectra/Train_cif/x2v/Lithium_PDOS_x2v.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.743682103224637,19.180499762052367,17,0,184,0,0.0,76.6149299217021,ok,
xa0,train,/content/obelix_audit_filtered_spectra/Train_cif/xa0/Lithium_PDOS_xa0.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-3.7326832591886734,41.05951278323067,17,0,184,0,0.0,27.58895645717092,ok,
xas,train,/content/obelix_audit_filtered_spectra/Train_cif/xas/Lithium_PDOS_xas.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.066209407369675,11.728297857824236,17,0,184,0,0.0,24.25027205462364,ok,
xub,train,/content/obelix_audit_filtered_spectra/Train_cif/xub/Lithium_PDOS_xub.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.378283012372985,26.161110224569715,17,0,184,0,0.0,26.574227087753144,ok,
xut,train,/content/obelix_audit_filtered_spectra/Train_cif/xut/Lithium_PDOS_xut.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-3.691748070158587,30.89093149319791,22,0,179,0,0.0326856526594282,23.1564556631105,ok,
xz4,train,/content/obelix_audit_filtered_spectra/Train_cif/xz4/Lithium_PDOS_xz4.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-4.068348242230901,28.979485771688363,25,0,176,0,0.0031256980492208,6.125484117527583,ok,
y2l,train,/content/obelix_audit_filtered_spectra/Train_cif/y2l/Lithium_PDOS_y2l.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.2086484764869567,16.93087525614801,24,0,177,0,0.0026857812286181,30.530941390064235,ok,
yav,train,/content/obelix_audit_filtered_spectra/Train_cif/yav/Lithium_PDOS_yav.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.2316429036314978,13.548070128096972,17,0,184,0,0.0,47.73834387646923,ok,
ym6,train,/content/obelix_audit_filtered_spectra/Train_cif/ym6/Lithium_PDOS_ym6.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-4.214485984737265,40.984356802809046,19,0,182,0,0.0006720089130464,24.387475320125,ok,
ymc,train,/content/obelix_audit_filtered_spectra/Train_cif/ymc/Lithium_PDOS_ymc.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.7718248078622365,19.490073590359067,17,0,184,0,0.0,71.1884075160816,ok,
yq2,train,/content/obelix_audit_filtered_spectra/Train_cif/yq2/Lithium_PDOS_yq2.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-4.979850976657033,39.8693492562141,23,0,178,0,0.0733573226067826,21.57643329011484,ok,
yqu,train,/content/obelix_audit_filtered_spectra/Train_cif/yqu/Lithium_PDOS_yqu.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-4.400164169393362,40.4179813748987,20,0,181,0,0.0096187159913508,21.39112759281745,ok,
ysm,train,/content/obelix_audit_filtered_spectra/Train_cif/ysm/Lithium_PDOS_ysm.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.8190002577746,31.00900142746794,17,0,184,0,0.0,23.121595751843465,ok,
ywe,train,/content/obelix_audit_filtered_spectra/Train_cif/ywe/Lithium_PDOS_ywe.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.7278968986794183,19.00686498773168,17,0,184,0,0.0,34.197152604387256,ok,
z2s,train,/content/obelix_audit_filtered_spectra/Train_cif/z2s/Lithium_PDOS_z2s.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.4683026919061786,27.15132634952976,17,0,184,0,0.0,134.35920694716444,ok,
z7n,train,/content/obelix_audit_filtered_spectra/Train_cif/z7n/Lithium_PDOS_z7n.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-5.393159489227865,39.63830562162739,24,0,177,0,0.0475691408112792,14.707400368575152,ok,
z9y,train,/content/obelix_audit_filtered_spectra/Train_cif/z9y/Lithium_PDOS_z9y.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-5.043014452594695,40.75140914747115,23,0,178,0,0.0560314246339867,21.54619626578239,ok,
zxr,train,/content/obelix_audit_filtered_spectra/Train_cif/zxr/Lithium_PDOS_zxr.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-2.296169691347931,25.25786453980779,17,0,184,0,0.0,139.03212994138627,ok,
zzr,train,/content/obelix_audit_filtered_spectra/Train_cif/zzr/Lithium_PDOS_zzr.csv,pdos,summed_named_Li_PDOS_columns,table_header;frequency_column=Frequency_THz;selected_density_columns=['Lithium_PDOS'],201,1,-1.8000612747947775,19.800671524566035,17,0,184,0,0.0,61.01770210254921,ok,
00x,train,/content/obelix_audit_filtered_spectra/Train_cif/00x/Total_DOS_00x.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.189520804520139,41.99507588352155,19,0,182,0,0.0086677432923513,105.9621754806238,ok,
019,train,/content/obelix_audit_filtered_spectra/Train_cif/019/Total_DOS_019.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.602551761047403,39.45569469556423,21,0,180,0,0.0407979161544434,345.5425385925067,ok,
09w,train,/content/obelix_audit_filtered_spectra/Train_cif/09w/Total_DOS_09w.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6591326836807407,19.174082619583466,16,0,185,0,0.0,153.9778438470607,ok,
0fh,train,/content/obelix_audit_filtered_spectra/Train_cif/0fh/Total_DOS_0fh.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.6645510824844623,41.474940411601935,17,0,184,0,0.0,331.27069097394053,ok,
0iv,train,/content/obelix_audit_filtered_spectra/Train_cif/0iv/Total_DOS_0iv.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.560797239561433,19.554653032146483,15,0,186,0,0.0,36.26373964339357,ok,
10s,train,/content/obelix_audit_filtered_spectra/Train_cif/10s/Total_DOS_10s.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.667469228932278,19.240220966822413,16,0,185,0,0.0,157.97664983033192,ok,
11b,train,/content/obelix_audit_filtered_spectra/Train_cif/11b/Total_DOS_11b.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.432855987183733,16.726097435590585,35,0,166,0,0.0407718650054964,23.88135190016639,ok,
122,train,/content/obelix_audit_filtered_spectra/Train_cif/122/Total_DOS_122.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.723057084225641,19.914432810563003,16,0,185,0,0.0,159.39516022638833,ok,
13q,train,/content/obelix_audit_filtered_spectra/Train_cif/13q/Total_DOS_13q.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.697153685066937,19.24422344357259,17,0,184,0,0.0,148.60768387765617,ok,
1dm,train,/content/obelix_audit_filtered_spectra/Train_cif/1dm/Total_DOS_1dm.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.639681614444848,41.44949289909506,17,0,184,0,0.0,350.9303374954641,ok,
1e9,train,/content/obelix_audit_filtered_spectra/Train_cif/1e9/Total_DOS_1e9.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.3052370050486644,14.01287737951812,18,0,183,0,0.0001966234639846,84.87201357965618,ok,
1kq,train,/content/obelix_audit_filtered_spectra/Train_cif/1kq/Total_DOS_1kq.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6377234085250458,18.95009432079304,16,0,185,0,0.0,154.84623948760213,ok,
1m8,train,/content/obelix_audit_filtered_spectra/Train_cif/1m8/Total_DOS_1m8.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6141149740717924,18.686433456774928,16,0,185,0,0.0,161.81914058350935,ok,
1xf,train,/content/obelix_audit_filtered_spectra/Train_cif/1xf/Total_DOS_1xf.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.652808373114935,41.71958978241864,17,0,184,0,0.0,338.302975368529,ok,
1xt,train,/content/obelix_audit_filtered_spectra/Train_cif/1xt/Total_DOS_1xt.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.3048343729254097,24.5453960243042,18,0,183,0,0.0048546446215823,97.97448197801212,ok,
20k,train,/content/obelix_audit_filtered_spectra/Train_cif/20k/Total_DOS_20k.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.1110671986602885,24.3577732890461,16,0,185,0,0.0,547.8469038812624,ok,
240,train,/content/obelix_audit_filtered_spectra/Train_cif/240/Total_DOS_240.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.308035949487688,15.863929779527115,16,0,185,0,0.0,310.0530494779715,ok,
2t8,train,/content/obelix_audit_filtered_spectra/Train_cif/2t8/Total_DOS_2t8.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.399619882785392,36.67700995910203,22,0,179,0,0.0275616475008172,47.08360444379829,ok,
2wb,train,/content/obelix_audit_filtered_spectra/Train_cif/2wb/Total_DOS_2wb.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.1634319021974973,24.97560144830577,16,0,185,0,0.0,593.544582220246,ok,
3nb,train,/content/obelix_audit_filtered_spectra/Train_cif/3nb/Total_DOS_3nb.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.381043893125568,29.47120431093396,26,0,175,0,0.4486455190900112,71.89986656936927,ok,
3rx,train,/content/obelix_audit_filtered_spectra/Train_cif/3rx/Total_DOS_3rx.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.963024927017205,27.224941614243388,31,0,170,0,0.2246756541226653,40.83065036265168,ok,
3uq,train,/content/obelix_audit_filtered_spectra/Train_cif/3uq/Total_DOS_3uq.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.521641300978164,40.429414028383135,17,0,184,0,0.0,325.8868906700384,ok,
3zo,train,/content/obelix_audit_filtered_spectra/Train_cif/3zo/Total_DOS_3zo.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6634127217122594,19.229348104767247,16,0,185,0,0.0,153.24809029688103,ok,
419,train,/content/obelix_audit_filtered_spectra/Train_cif/419/Total_DOS_419.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.08136960497556,23.858129157475226,17,0,184,0,0.0,528.5359696998117,ok,
472,train,/content/obelix_audit_filtered_spectra/Train_cif/472/Total_DOS_472.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.163323788934868,36.86861257489589,16,0,185,0,0.0,350.6125151452458,ok,
47i,train,/content/obelix_audit_filtered_spectra/Train_cif/47i/Total_DOS_47i.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-5.009836012282383,38.61773344438241,23,0,178,0,0.0386382008893653,78.86091624533526,ok,
4ba,train,/content/obelix_audit_filtered_spectra/Train_cif/4ba/Total_DOS_4ba.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-11.856843840407045,40.81163441440673,46,0,155,0,0.3775683619265237,110.29556412858663,ok,
4ea,train,/content/obelix_audit_filtered_spectra/Train_cif/4ea/Total_DOS_4ea.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.027891441586203,39.15794712365138,19,0,182,0,0.0144474347900317,321.31521845532586,ok,
4kt,train,/content/obelix_audit_filtered_spectra/Train_cif/4kt/Total_DOS_4kt.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-0.9893856464024932,12.179478629900345,16,0,185,0,0.0,42.36857356405078,ok,
5bz,train,/content/obelix_audit_filtered_spectra/Train_cif/5bz/Total_DOS_5bz.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-5.199462190619308,58.240933526900896,17,0,184,0,0.0,72.1057289146122,ok,
5wz,train,/content/obelix_audit_filtered_spectra/Train_cif/5wz/Total_DOS_5wz.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6584984544411068,19.27635681358744,16,0,185,0,0.0,158.61627218182747,ok,
5z0,train,/content/obelix_audit_filtered_spectra/Train_cif/5z0/Total_DOS_5z0.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.2089517139622803,27.485870090512343,15,0,186,0,0.0,236.19009631500217,ok,
5zv,train,/content/obelix_audit_filtered_spectra/Train_cif/5zv/Total_DOS_5zv.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.1854869762856803,36.19708652709908,17,0,184,0,0.0,182.74966318773693,ok,
68u,train,/content/obelix_audit_filtered_spectra/Train_cif/68u/Total_DOS_68u.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.131437919461133,24.62897058423603,16,0,185,0,0.0,518.9445544873977,ok,
6du,train,/content/obelix_audit_filtered_spectra/Train_cif/6du/Total_DOS_6du.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.520792684833605,30.25485799298502,21,0,180,0,0.0183362801323002,167.95337259218897,ok,
6jf,train,/content/obelix_audit_filtered_spectra/Train_cif/6jf/Total_DOS_6jf.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6642565909845148,19.307940167878144,16,0,185,0,0.0,157.91463602519656,ok,
6l9,train,/content/obelix_audit_filtered_spectra/Train_cif/6l9/Total_DOS_6l9.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.955326564121021,45.51309721271285,16,0,185,0,0.0,582.138228377399,ok,
7e5,train,/content/obelix_audit_filtered_spectra/Train_cif/7e5/Total_DOS_7e5.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.072788642985571,25.348956652891584,28,0,173,0,0.1319035445426687,60.02935846062066,ok,
7ek,train,/content/obelix_audit_filtered_spectra/Train_cif/7ek/Total_DOS_7ek.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.538998048074074,25.628328475194337,25,0,176,0,0.1013136958982653,105.8816967132326,ok,
7o7,train,/content/obelix_audit_filtered_spectra/Train_cif/7o7/Total_DOS_7o7.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.1346539600466543,24.354557917402648,17,0,184,0,0.0,551.7815460540681,ok,
7tu,train,/content/obelix_audit_filtered_spectra/Train_cif/7tu/Total_DOS_7tu.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6803298308262549,19.22643392857108,17,0,184,0,0.0,159.85341925057952,ok,
7w5,train,/content/obelix_audit_filtered_spectra/Train_cif/7w5/Total_DOS_7w5.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.174795007049765,25.0909455253853,16,0,185,0,0.0,571.5462304257705,ok,
824,train,/content/obelix_audit_filtered_spectra/Train_cif/824/Total_DOS_824.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6824354602538878,19.29106348495809,17,0,184,0,0.0,149.0032438588857,ok,
883,train,/content/obelix_audit_filtered_spectra/Train_cif/883/Total_DOS_883.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-5.480543909317131,62.16068543273654,17,0,184,0,0.0,74.98321177071129,ok,
8ub,train,/content/obelix_audit_filtered_spectra/Train_cif/8ub/Total_DOS_8ub.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6654596157239143,19.164112049559627,16,0,185,0,0.0,151.17859643698648,ok,
95j,train,/content/obelix_audit_filtered_spectra/Train_cif/95j/Total_DOS_95j.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.672134612554741,55.49198337167384,16,0,185,0,0.0,60.13154688630479,ok,
96f,train,/content/obelix_audit_filtered_spectra/Train_cif/96f/Total_DOS_96f.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6526057797926224,19.027148237736483,16,0,185,0,0.0,146.4630702015665,ok,
97b,train,/content/obelix_audit_filtered_spectra/Train_cif/97b/Total_DOS_97b.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-3.771358465104001,24.43695157218363,27,0,174,0,0.2982165694421849,48.80279309738759,ok,
97p,train,/content/obelix_audit_filtered_spectra/Train_cif/97p/Total_DOS_97p.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6834254396782806,19.64052116972989,16,0,185,0,0.0,154.57790636204044,ok,
9ky,train,/content/obelix_audit_filtered_spectra/Train_cif/9ky/Total_DOS_9ky.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.181859718849104,39.12661040381085,20,0,181,0,0.0527634513755078,324.75915109873074,ok,
9lo,train,/content/obelix_audit_filtered_spectra/Train_cif/9lo/Total_DOS_9lo.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-2.9753851167259904,35.60419281693051,16,0,185,0,0.0,95.0670636343904,ok,
9ph,train,/content/obelix_audit_filtered_spectra/Train_cif/9ph/Total_DOS_9ph.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-11.294343832763529,29.00330924676576,57,0,144,0,1.039447851867521,114.69287765213082,ok,
9rc,train,/content/obelix_audit_filtered_spectra/Train_cif/9rc/Total_DOS_9rc.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.6819692894289795,19.219183266880307,17,0,184,0,0.0,145.83168147245226,ok,
9s4,train,/content/obelix_audit_filtered_spectra/Train_cif/9s4/Total_DOS_9s4.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-4.542920414604019,39.94096192320587,21,0,180,0,0.1337206727565774,327.2118369953055,ok,
9wf,train,/content/obelix_audit_filtered_spectra/Train_cif/9wf/Total_DOS_9wf.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.176263258620463,12.653426326117383,18,0,183,0,0.0003019399247287,120.85622878407057,ok,
9zk,train,/content/obelix_audit_filtered_spectra/Train_cif/9zk/Total_DOS_9zk.csv,dos,named_column_Total_DOS,table_header;frequency_column=Frequency_THz;selected_density_columns=['Total_DOS'],201,1,-1.9467456322949488,24.20018658473267,15,0,186,0,0.0,240.47863008559463,ok,
