ID,LiPDOS_000.00_002.00THz,LiPDOS_002.00_004.00THz,LiPDOS_004.00_006.00THz,LiPDOS_006.00_008.00THz,LiPDOS_008.00_010.00THz,LiPDOS_010.00_012.00THz,LiPDOS_012.00_014.00THz,LiPDOS_014.00_016.00THz,LiPDOS_016.00_018.00THz,LiPDOS_018.00_020.00THz,LiPDOS_020.00_022.00THz,LiPDOS_022.00_024.00THz,LiPDOS_024.00_026.00THz,LiPDOS_026.00_028.00THz,LiPDOS_028.00_030.00THz,LiPDOS_030.00_032.00THz,LiPDOS_032.00_034.00THz,LiPDOS_034.00_036.00THz,LiPDOS_036.00_038.00THz,LiPDOS_038.00_040.00THz,LiPDOS_040.00_042.00THz,LiPDOS_042.00_044.00THz,LiPDOS_044.00_046.00THz,LiPDOS_046.00_048.00THz,LiPDOS_048.00_050.00THz,LiPDOS_050.00_052.00THz,LiPDOS_052.00_054.00THz,LiPDOS_054.00_056.00THz,LiPDOS_056.00_058.00THz,LiPDOS_058.00_060.00THz,LiPDOS_060.00_062.00THz,LiPDOS_062.00_064.00THz,LiPDOS_064.00_066.00THz,LiPDOS_066.00_068.00THz,LiPDOS_068.00_070.00THz,LiPDOS_070.00_072.00THz,LiPDOS_072.00_074.00THz,LiPDOS_074.00_076.00THz,LiPDOS_076.00_078.00THz,LiPDOS_078.00_080.00THz,LiPDOS_080.00_082.00THz,LiPDOS_082.00_084.00THz,LiPDOS_084.00_086.00THz,LiPDOS_086.00_088.00THz,LiPDOS_088.00_090.00THz,LiPDOS_090.00_092.00THz,LiPDOS_092.00_094.00THz,LiPDOS_094.00_096.00THz,LiPDOS_096.00_098.00THz,LiPDOS_098.00_100.00THz
h89,1.038688771393281,4.059589046082977,9.406481746223525,14.02790092652887,22.386751677537763,26.176670482926774,17.641363443322916,18.02850033904673,17.59211813145727,7.653905903046592,2.340621220596148,0.015996843553693907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,0.15296242432623686,0.7978751435445063,0.6110062097730639,0.6483575961179444,0.006124316529628526,0.671593325320698,0.6805029134028815,0.8618409723585896,0.76548600736791,0.32627554168991324,0.0,0.0,0.0,0.028075113630770865,0.00524069711304076,0.004415803118827277,0.0005885266807252876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,1.9288171116305106,5.219773688887125,11.02089410616264,15.061904699218957,14.692534172329061,13.389630404635426,9.495257031911954,0.8316741440488897,0.30525353703961855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcm,1.4005142889903355,3.06749694393628,6.682840588117289,10.579934594393851,19.787105245939166,22.0478528040872,17.427127347063674,15.736175534392714,13.29441977377256,7.3181363020019745,3.543278534704342,0.9983981469782179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja,0.053044936752393274,0.18277781173440122,0.3401665810170499,1.178324394012285,1.903662534694059,1.4232933129002032,1.0244038684208867,0.0,0.0,0.0074906721543115395,0.012425241227718153,0.012179682358639532,0.009861909256787094,0.005068264939182221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i12,0.033956088596453965,0.25962917484271364,0.6167398876557904,3.6762720327284626,7.118624191398109,8.643482714031066,2.642740334003168,0.6122431787692655,0.2809941587091913,0.20361659590705372,0.18759657046448197,0.01499398864234891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ia5,0.022071957556451433,0.38614791529803616,2.384434129821206,1.8578142437376006,0.7462778142328075,0.35924699247314784,0.0677697084687896,0.0032582117674770927,0.0026022497623854335,0.0017371175062637079,0.0049953431152340855,0.02224439631272368,0.004868989043680827,0.00038860920792682663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiy,2.027142786740024,9.234119999450078,10.97242808733164,10.881316872656885,11.814927386354611,16.718704923896233,11.982480016393808,0.5568907639086262,0.3594366831190854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ij5,2.458573499578662,5.654948178906704,9.186389541000217,12.1455009440736,14.55421551695374,11.520981821418367,7.033834420622782,0.035903718225775094,0.43360032498075185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ik8,1.6402328786761398,5.162359947321196,9.539738608630955,10.01137778262089,11.589441332534975,16.37530124832208,8.13817628334126,0.2702752141327096,0.3168840241439739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iqt,0.8411407827566342,3.875009582283063,5.1189443163797215,4.0657895123262655,3.5457845389175215,2.201627570152791,3.2787548422121766,0.8578668975479324,0.3138411438925566,0.19026797793478423,0.003063452646674847,0.0,0.0012542796508441256,0.011933057930594515,0.026538513821922294,0.014323794474709217,0.01862474383273849,0.010980646896744162,0.001996325309708169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ish,2.318740489131621,8.854433923456384,10.75587383393713,10.790490060943654,14.239348505105141,16.437943567104597,8.66949980852521,0.011017432686728057,0.23697650636096057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ix1,0.3126309871590016,2.3267585560814528,2.8784148931499334,1.5224537919982355,2.4142767346935123,2.306963745348739,2.1828968092482572,0.1834308280015957,0.2829963160081945,0.12746737915206907,0.0,0.0,0.0,0.0004419928388372796,0.013422949052920075,0.01683735980167711,0.004422131037733479,0.01277117755444479,6.190258771354706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j8q,1.0298946256365782,3.755399594661886,7.5166736825709926,11.103657948111355,14.646282372774984,13.881496552309834,8.718953979813868,0.11318508629130264,0.39292746983904436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jkq,0.03278804613874794,0.2405587996365882,0.5659583677810791,5.786367873935182,6.355401458021708,8.268218249814833,2.1613103815147916,0.6456602310488293,0.28918042384299625,0.1760839675161172,0.15027289864942972,0.11672766931468104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jl4,0.053532606529043326,0.28103992978422504,0.7108474400571507,7.295369023966752,6.868378188450661,7.960233168114163,1.8956150816585335,0.47260883018165956,0.3211698346159615,0.17403035250444532,0.18335451140675119,0.10564027130908826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joc,0.21169703490203487,1.2805501814631426,1.3605894387485333,1.1356459867391084,4.517823456142947,9.655971157881508,0.7258086544272686,0.021545063440246537,0.11087765632525048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jqc,0.06394743241599253,0.4204673597000271,1.4668784484193482,2.8941612590456294,2.977214300133036,2.979253729203518,3.1425273312908786,2.85455924818762,2.308079849266889,1.401828844722484,0.34747425423489986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k4x,0.9488526957111015,3.8347350376665057,5.885367710326684,13.125348466114996,15.144697781416777,17.836391670909443,7.409778073445537,0.8991159428833413,0.5081743030985706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka6,0.4969635496378252,4.561603765274714,8.108661599776486,9.198757111041216,18.69848778808134,26.788443130694766,14.74885446255837,12.569142830419636,9.690848507109862,9.665121877844442,4.532879622844021,0.029543159567978705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kab,0.8369821205842553,3.870360026030088,5.12220771515105,4.069588344040499,3.543582826821444,2.205641556960945,3.2888211441653183,0.858514120686813,0.3140153354923214,0.18990390296516324,0.0030570572390296036,0.0,0.001253629283464619,0.011957581737107148,0.02650363243779097,0.014316762866680932,0.018624016377692953,0.01097815891418108,0.0019963394877500207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbo,0.0733813175348227,0.48318654467885847,1.837235496053474,3.4398667678423744,4.1879697036711825,4.3277395554492255,1.7097426124514286,4.393413888631432,1.7631514385027032,0.5064819671034044,0.0,0.0,0.0,0.07802401077256249,0.031222208892586423,0.021902079200241786,0.00954646146063709,0.004243481225937984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbq,0.6392464159402101,4.610239627846663,8.617677748996524,11.310667283645476,24.169406623654197,23.377590877599076,13.162930195082978,16.033921564211965,10.012192785804643,5.785941071151029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbu,1.0744458675983313,6.122338362961806,10.243630009205763,11.722066324708447,17.83119064560383,24.9191143620462,19.057999985394005,17.626625300314004,14.630173900860697,8.712400698882774,2.3341310121441268,0.72224090846737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kfp,0.17755106956542385,0.7207314330236569,0.6920871314922665,2.0509694209725966,4.9564040343563995,9.431675377605519,3.757944329991002,1.155140667470949,0.7033342867912253,0.10874093905345461,0.052969569163899166,0.0,0.04034491298842369,0.008371305143985097,0.009024151104089384,0.010355570205110354,0.028021246124541932,0.0026716017351340327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kgl,1.7542826335822572,4.475189334632287,9.16976805016288,16.56592359774872,14.622418346754468,14.624257459759995,10.046226783476243,5.373289624492983,0.4637522577825024,0.003552759267833494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkn,1.688562874950695,5.546942243415538,8.090131421117395,11.708914403128622,11.044200964511987,15.041117204140363,7.234098761477135,5.418648094458305,4.869190438560707,2.3389542558250724,0.020973556139907146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kko,1.1102372109965635,5.393151229005122,8.032175222250103,10.509933055222955,12.550466535017254,13.79595572758933,5.119624383361753,0.09386607818225201,0.4702657871272393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmv,0.9628694083937275,3.9875992667422855,4.955029097423181,6.97599023419334,13.906162789203137,10.294934835012924,4.052368566678986,1.6738933555269284,0.3401897577346489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kop,1.3377956672655764,3.892049282557642,9.373747047820746,14.816882152761876,12.750968671848032,10.575985904287379,5.826953179681887,0.04617913484424463,0.5701560746287555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9r,0.748795713883279,4.228946004927805,9.72408611591094,12.903282187093366,19.36377237688799,26.923250758308548,20.43651048414374,18.15450759871797,20.11643017582655,9.556356175422906,2.8816644666803484,0.8327434398573246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9v,0.22806541572673633,2.066390023536126,1.742447577590124,8.634816039580091,12.472137161729925,8.25843136401081,9.223108733365727,5.770947397223189,3.744633784344863,1.0762318697518225,0.20256845812508573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lap,0.8407257299239832,3.8768482632879833,5.118909650162128,4.065316348586206,3.5455664846973445,2.2020427728078857,3.2796487684477,0.8579471732655684,0.3138012330605662,0.19022898899487117,0.0030627733607460073,0.0,0.0012542335460530296,0.011931015890436214,0.026531088709628392,0.014319476241862361,0.018621738991626557,0.010976459048499976,0.001996245250857953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldx,0.1439954976722456,1.274019282439661,1.8108703923188108,0.5038841630446282,0.9271981380158714,0.5816432918295638,0.09610529571049575,0.055717940594120385,0.029214423276990864,0.010599793718330197,4.388364929397426e-05,0.0,0.0,0.0,0.008231286316426889,0.008135383762379433,0.0015366242098453498,0.00492440471330724,0.00041110173233693814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lkm,0.17495427795049254,1.1520970230212852,3.7485892619070156,8.392165782850377,9.88116198618744,8.401848403413382,11.29763920608925,16.520988271880718,12.315110562405636,0.22988256426165776,0.5391515519574028,0.6565424224861829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lol,0.6958236279961526,1.383072525901473,5.031385302958273,6.3643078955258945,2.9885887709325463,5.277161166608298,0.5743498667787996,0.0,0.24619242366264515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lpx,0.6986133345505527,2.605880019057306,4.645127222279385,3.22920499309007,2.8126057997848743,2.740811572205372,2.586633355149999,0.07179959830020621,0.4501810128914556,0.1293089037933015,0.0,0.0,0.0,0.015502804793605662,0.014165922042330692,0.021903768069488905,0.018611200102768066,0.009302589478011214,0.0002952862958522928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lrh,0.46695549823318694,2.0005748699364068,3.4992079958399267,3.9083997215987107,6.134777339162294,3.5717564906143267,4.217675038820762,2.8304711099572764,2.8159611511529334,0.13480354111585413,0.0,0.0,0.002276114705693999,0.032676695573030656,0.042865034477266306,0.023295805254623048,0.01050589366307264,0.00020242523991953476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxk,1.9381945051199336,8.18482303731312,11.366798368594589,8.330677877424677,19.01351026464036,19.705248091819094,7.875390525552291,2.7502228453399766,0.08856779580270313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m0v,0.058410358400698914,0.5220076126175777,1.187731853963301,3.520821016864029,10.992043327817655,11.069110982287555,3.854777467953763,0.6284328138704147,0.4422835709143804,0.3153460185825736,0.17794840095380238,0.10225502176142243,0.03160633761529397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mde,0.08150618649202432,0.14511660045287322,0.19126009208648723,1.2263209691787371,6.87504424153488,1.3960668664991367,2.2132109905842317,0.3320249859705857,0.05755330141808024,0.03342651912463701,0.014972770561488602,0.01825331184351242,0.017126739127430568,0.02422056848622134,0.011012844427257917,0.005069656077004936,0.007095977366274653,0.0006911127518769433,0.00230269501840219,0.00848647734150454,0.007040375721917513,0.005733817747589853,0.0033911787708476027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mfs,0.02928784760901558,0.13749530380753094,0.48766670712913285,1.393057643789172,6.64055876241492,7.1596223289776475,6.107307238126616,1.4538535169354105,0.3482303388429777,0.24247381027540627,0.44807855888886294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mq1,0.4419621354403011,1.8368363773138532,0.4917644692364691,0.15123004324725464,13.364235253106042,1.580105036526053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtn,1.9689479160572878,4.6957931239766255,9.956304868102148,11.202511244574378,10.296511014566516,13.721764963504846,8.36310682639796,0.35320842091894633,0.5592873199898563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my9,1.1369382629392206,3.7776965782678467,4.0518182576200426,2.9407473510402102,3.201224334318919,2.414740627735606,2.286742447517856,0.7965765018266104,0.2850503758559775,0.09388932317170884,0.0,0.0,0.0,0.0036625036409070333,0.01980699280703746,0.01568077021905978,0.015660694365450922,0.009422693821402817,0.0010420772256694022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n27,0.04403361448134451,0.30864812423580384,0.42161635084490057,0.39888273255161544,1.8335025330344685,3.282352443585121,4.0920147754783525,1.0196461462458775,0.4269732813664078,0.054520632438237016,0.0723276662301835,0.012304891000882279,0.00635390784312051,0.00305115949941559,0.0014401974238928972,0.0008334964522127564,0.0025939907385765792,0.00795981057022388,0.008127160241574671,0.0002719255722105629,0.008064039880544271,0.0034635534352602804,0.00033682495215359154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhq,0.8717908030192112,2.0476832675536976,2.183839522271115,3.966168318463917,12.199120876966093,12.074566530937187,2.9322357477323067,0.11301380432422548,0.3575213561776991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nig,0.5424855294201264,2.3214410896527404,5.3626845653639705,7.323562598696826,7.742448719301381,8.677941326956681,3.960913432159092,0.02003419034785736,0.24725671207981037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nip,1.1632828844625311,5.157314626765198,7.837131407280387,10.304690884160681,11.742143910091329,14.428870200384956,5.183875130591531,0.09424733409120023,0.47415932536096506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nua,0.07983302627220613,0.2170004300335548,0.4211879513027324,0.763763979260551,0.9740466738711224,1.313570299921663,1.8073466283568376,0.25618087004066314,0.003115973225433777,0.014109396498128035,0.06704185889109748,0.016071250296047168,0.00021941725238328047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
