ID,paired_000.00_000.50THz,paired_000.50_001.00THz,paired_001.00_001.50THz,paired_001.50_002.00THz,paired_002.00_002.50THz,paired_002.50_003.00THz,paired_003.00_003.50THz,paired_003.50_004.00THz,paired_004.00_004.50THz,paired_004.50_005.00THz,paired_005.00_005.50THz,paired_005.50_006.00THz,paired_006.00_006.50THz,paired_006.50_007.00THz,paired_007.00_007.50THz,paired_007.50_008.00THz,paired_008.00_008.50THz,paired_008.50_009.00THz,paired_009.00_009.50THz,paired_009.50_010.00THz,paired_010.00_010.50THz,paired_010.50_011.00THz,paired_011.00_011.50THz,paired_011.50_012.00THz,paired_012.00_012.50THz,paired_012.50_013.00THz,paired_013.00_013.50THz,paired_013.50_014.00THz,paired_014.00_014.50THz,paired_014.50_015.00THz,paired_015.00_015.50THz,paired_015.50_016.00THz,paired_016.00_016.50THz,paired_016.50_017.00THz,paired_017.00_017.50THz,paired_017.50_018.00THz,paired_018.00_018.50THz,paired_018.50_019.00THz,paired_019.00_019.50THz,paired_019.50_020.00THz,paired_020.00_020.50THz,paired_020.50_021.00THz,paired_021.00_021.50THz,paired_021.50_022.00THz,paired_022.00_022.50THz,paired_022.50_023.00THz,paired_023.00_023.50THz,paired_023.50_024.00THz,paired_024.00_024.50THz,paired_024.50_025.00THz,paired_025.00_025.50THz,paired_025.50_026.00THz,paired_026.00_026.50THz,paired_026.50_027.00THz,paired_027.00_027.50THz,paired_027.50_028.00THz,paired_028.00_028.50THz,paired_028.50_029.00THz,paired_029.00_029.50THz,paired_029.50_030.00THz,paired_030.00_030.50THz,paired_030.50_031.00THz,paired_031.00_031.50THz,paired_031.50_032.00THz,paired_032.00_032.50THz,paired_032.50_033.00THz,paired_033.00_033.50THz,paired_033.50_034.00THz,paired_034.00_034.50THz,paired_034.50_035.00THz,paired_035.00_035.50THz,paired_035.50_036.00THz,paired_036.00_036.50THz,paired_036.50_037.00THz,paired_037.00_037.50THz,paired_037.50_038.00THz,paired_038.00_038.50THz,paired_038.50_039.00THz,paired_039.00_039.50THz,paired_039.50_040.00THz,paired_040.00_040.50THz,paired_040.50_041.00THz,paired_041.00_041.50THz,paired_041.50_042.00THz,paired_042.00_042.50THz,paired_042.50_043.00THz,paired_043.00_043.50THz,paired_043.50_044.00THz,paired_044.00_044.50THz,paired_044.50_045.00THz,paired_045.00_045.50THz,paired_045.50_046.00THz,paired_046.00_046.50THz,paired_046.50_047.00THz,paired_047.00_047.50THz,paired_047.50_048.00THz,paired_048.00_048.50THz,paired_048.50_049.00THz,paired_049.00_049.50THz,paired_049.50_050.00THz,paired_050.00_050.50THz,paired_050.50_051.00THz,paired_051.00_051.50THz,paired_051.50_052.00THz,paired_052.00_052.50THz,paired_052.50_053.00THz,paired_053.00_053.50THz,paired_053.50_054.00THz,paired_054.00_054.50THz,paired_054.50_055.00THz,paired_055.00_055.50THz,paired_055.50_056.00THz,paired_056.00_056.50THz,paired_056.50_057.00THz,paired_057.00_057.50THz,paired_057.50_058.00THz,paired_058.00_058.50THz,paired_058.50_059.00THz,paired_059.00_059.50THz,paired_059.50_060.00THz,paired_060.00_060.50THz,paired_060.50_061.00THz,paired_061.00_061.50THz,paired_061.50_062.00THz,paired_062.00_062.50THz,paired_062.50_063.00THz,paired_063.00_063.50THz,paired_063.50_064.00THz,paired_064.00_064.50THz,paired_064.50_065.00THz,paired_065.00_065.50THz,paired_065.50_066.00THz,paired_066.00_066.50THz,paired_066.50_067.00THz,paired_067.00_067.50THz,paired_067.50_068.00THz,paired_068.00_068.50THz,paired_068.50_069.00THz,paired_069.00_069.50THz,paired_069.50_070.00THz,paired_070.00_070.50THz,paired_070.50_071.00THz,paired_071.00_071.50THz,paired_071.50_072.00THz,paired_072.00_072.50THz,paired_072.50_073.00THz,paired_073.00_073.50THz,paired_073.50_074.00THz,paired_074.00_074.50THz,paired_074.50_075.00THz,paired_075.00_075.50THz,paired_075.50_076.00THz,paired_076.00_076.50THz,paired_076.50_077.00THz,paired_077.00_077.50THz,paired_077.50_078.00THz,paired_078.00_078.50THz,paired_078.50_079.00THz,paired_079.00_079.50THz,paired_079.50_080.00THz,paired_080.00_080.50THz,paired_080.50_081.00THz,paired_081.00_081.50THz,paired_081.50_082.00THz,paired_082.00_082.50THz,paired_082.50_083.00THz,paired_083.00_083.50THz,paired_083.50_084.00THz,paired_084.00_084.50THz,paired_084.50_085.00THz,paired_085.00_085.50THz,paired_085.50_086.00THz,paired_086.00_086.50THz,paired_086.50_087.00THz,paired_087.00_087.50THz,paired_087.50_088.00THz,paired_088.00_088.50THz,paired_088.50_089.00THz,paired_089.00_089.50THz,paired_089.50_090.00THz,paired_090.00_090.50THz,paired_090.50_091.00THz,paired_091.00_091.50THz,paired_091.50_092.00THz,paired_092.00_092.50THz,paired_092.50_093.00THz,paired_093.00_093.50THz,paired_093.50_094.00THz,paired_094.00_094.50THz,paired_094.50_095.00THz,paired_095.00_095.50THz,paired_095.50_096.00THz,paired_096.00_096.50THz,paired_096.50_097.00THz,paired_097.00_097.50THz,paired_097.50_098.00THz,paired_098.00_098.50THz,paired_098.50_099.00THz,paired_099.00_099.50THz,paired_099.50_100.00THz
pg8,0.00013858767697669797,0.0007128058973029113,0.0019767723881601723,0.007237053601850417,0.017211666399027936,0.022413981129361396,0.02880046069512456,0.024559508859910983,0.026481793794812327,0.029814838838279397,0.02346249438751743,0.02355311066641744,0.024306557242969973,0.029196059344230023,0.029071744530011778,0.03424801766898473,0.032295090385943685,0.034185628848251444,0.02953485691613522,0.02137217917278144,0.014849026988655244,0.01873077849986156,0.023107410753354873,0.02026527707428203,0.019447120503393152,0.03618543860236879,0.02194887232561291,0.011647148296651762,0.003254157083421019,0.00017469045599221265,0.01723663878121688,0.017919533394741147,0.02366973641229853,0.026756700112890695,0.024178393299717136,0.008452230589038375,0.014535542496602813,0.01779462349143802,0.009356989935263224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011972117099535548,0.00891254325444002,0.005685638025677082,0.012614050599570548,0.01888696079257869,0.01802357413228085,0.025315503596707277,0.029228223933950522,0.018292061208107627,0.0073008850042659045,0.008567701593469406,0.022816523528696776,0.011527958192803764,0.0031655152422181906,0.0037429384043628474,0.006580052928419894,0.007624052201047272,0.007659327729211491,0.005467335596887116,0.0025254147588118147,0.0012706510403508093,0.000518433171086048,0.0013912849282001467,0.001602640886052345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pql,0.00027450536318783845,0.002173065103847386,0.011291252404032004,0.014330503670813653,0.025697303751764745,0.03460741950193899,0.04821069880073725,0.04106713340857213,0.06518629255037628,0.0502499186989039,0.04961138305681372,0.05787370535887236,0.055204638477388615,0.059243909045528134,0.05595141178280566,0.04337025221921926,0.03754351541493894,0.021454314482388284,0.031297028782608156,0.06818129582054232,0.034551763967143385,0.03428946266761075,0.028031858671804154,0.03523894073284035,0.024399434383511834,0.018514145328613927,0.010785008095646092,0.014679539398722505,0.012478749972814935,0.009545674834894304,0.004665874251118142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pwr,0.0007568773636983861,0.00366830648111282,0.009389183949259616,0.01811121669855112,0.029206577392394416,0.03939788298490478,0.03960905681443581,0.034242386186840605,0.03456557607190081,0.027238396022804392,0.03119957143870073,0.03189506298490816,0.02341827869393331,0.024228122893842505,0.030314909503999322,0.022270863486426172,0.01261069057743145,0.021996953488275107,0.02961002169355421,0.020692331450922856,0.03220506705947815,0.02350715562483484,0.020626594296097728,0.02339165795988936,0.0223909212506741,0.023295331661033102,0.01949166451899179,0.02557520069902877,0.019711368408582015,0.009086210714492537,0.01302051441715839,0.009735877336748697,0.008760589042093583,0.009950529258259387,0.008083454053581761,0.004069793312438039,0.0024736496775253683,0.009609203911826724,0.00043079863555574364,0.004807081057499372,0.0,0.0,0.0,0.0,0.0,0.0,0.022216212954023058,0.005082695891094271,0.008305307513973965,0.01732620525759867,0.0,0.02376359659924758,0.03367153910133373,0.01677840038884515,0.014924402487251865,0.017610990566160716,0.020349462585407603,0.015244721144791794,0.020168242847046353,0.009656774946272768,0.0002565186432662354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qa9,9.164703919309022e-05,0.00041594227440948844,0.0010460024199327256,0.002413068556655035,0.004823849194068666,0.006451925959411032,0.009703662300400763,0.009718301109237954,0.01009095970025221,0.0156276904766149,0.02081408015937799,0.02086793842786882,0.02580608692937185,0.03761953325863155,0.046691907855294056,0.03417419559766715,0.03548164827698832,0.03552291458714718,0.03578505847522342,0.03395946165369479,0.02207083113333541,0.02319743694497998,0.02526406655100756,0.0191327030056929,0.008622690820933577,0.01642939267197032,0.013957447370516666,0.00847179702527685,0.006649981967801897,0.006429535790633728,0.004185875872245369,0.001003842709342208,4.319714416759362e-05,0.0,0.010485340434270438,0.03471101330072712,0.03323017207095844,0.06597952976592111,0.05442241596373714,0.013750107494331407,0.00481706568671339,0.001290192286128048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886561148816381,0.053289193009610124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038016682526039384,0.022909607189369574,0.046233181051836304,0.021868213206540154,0.0019915121462696483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qbb,0.00029731481321391837,0.0030905214479619676,0.010486202264701254,0.027084288850352186,0.08138644260393606,0.23646580986229568,0.1263464675322347,0.0031891316793946733,0.0012744707980438014,0.02077699054850884,0.031707130963099954,0.01768963209533164,0.017454404507820726,0.01395885899905126,0.0168539608295685,0.0126832346766143,0.013422013212360884,0.015289569158445121,0.02691855190248062,0.037790900094492014,0.04529530579415148,0.038504218532968995,0.04940780451156589,0.03515490555425407,0.02671782468560292,0.02286167489425082,0.029334765471729272,0.01329589357930741,0.009095881377222708,0.006847311993864692,0.00511236431727011,0.0030654040218494718,0.000680162182944934,0.0002824613635458711,0.000132828483328053,4.2520807050159855e-05,2.775589185044131e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qno,0.00014818249782484335,0.0008542898874324059,0.004039939445406988,0.008070030378799907,0.014835051023236664,0.024370865356323594,0.024788125401503644,0.027005411213224927,0.02987940448071652,0.029430078235069705,0.025482009031219253,0.022359833039396104,0.024636957582846838,0.030344524991260172,0.024954774612831743,0.03426787945129297,0.03422657862786845,0.02928165687915151,0.029081693405214687,0.02087237884703107,0.021387147366110755,0.019768049801482515,0.022161400922949402,0.02153798817420798,0.02561995938416519,0.027132997748569223,0.011523821657027075,0.005879075711289722,0.0029752833774695613,0.0005643794637997847,0.01598863070819357,0.02912884935319866,0.016676703268688687,0.02685037203221097,0.016127467689246045,0.0010883823332392215,0.021853900639788953,0.02109098591151667,0.0211856372002787,0.0010621514313395803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000601674643301368,0.009843832965229778,0.023747130753518503,0.031240384629927582,0.020383126396921598,0.027618691713756853,0.02339913016462154,0.007534917256953559,0.02350272367736627,0.02139081003737889,0.007458918873283269,0.0006547808243935185,0.0007938156903266163,0.001403355995582265,0.0035451301801176483,0.00584495294661245,0.007827621272807207,0.006962794885884284,0.006075423986674018,0.0016379345429183697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qy4,0.0006422724556287852,0.005225352101243165,0.022323797905280586,0.042866142056048974,0.06176420565485389,0.08687622007951037,0.08751256648349291,0.08768604321293404,0.08198928294729159,0.06824114410874635,0.06815926482470858,0.07415913113336364,0.05845407299383245,0.039890886161887254,0.0010018237158897444,0.0,0.011697693560109636,0.01001919411020746,0.0,0.00447883420087526,0.021457076427458352,0.007319528047051134,0.023008363357449487,0.009021813249124412,0.016537503936846474,0.05574999615954606,0.028928478639767618,0.022960076257505742,0.0020292362193461417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r99,0.00031135432176077445,0.0018744231332554202,0.0057005514612893686,0.013643618123632902,0.03299509616038278,0.0512818759145932,0.03157295396708494,0.03555547209254199,0.035061658152664515,0.0433727594439586,0.030727902881846823,0.028622568999172853,0.023590662356872093,0.006806894230948315,0.015604042801579607,0.03299056688524274,0.04193906935544819,0.049676451583585836,0.04485203440066966,0.034160953834093566,0.029393143343821124,0.030069003948906915,0.022719959551302373,0.030257585789996603,0.028410511767637772,0.02545432503826436,0.027417609968147478,0.0249489595002346,0.012113440074482357,0.01726154053566157,0.009435571729282315,0.00028497853379725344,0.011418408588823566,0.0157220107943263,0.008782827697133897,0.007888742392713838,0.015963378298433126,0.01017437074979811,0.008552802317713775,0.013485332887444761,0.00835050919291891,0.00820122573769696,0.009682179839339162,0.01212885384615619,0.0007205474112943065,0.010798385508304285,0.007873571083423944,0.0,0.0,0.0,0.01629235457577683,0.008786458627597618,0.007070500568945365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rty,0.001397260738779333,0.0115554522053488,0.03601446471303362,0.05017296572040829,0.0652491690914574,0.07785719689463112,0.060019102950002234,0.044533986613840844,0.014513460258724869,0.04124307021084513,0.045127427325951916,0.03373719710890401,0.03201502197598066,0.048257942229733355,0.026913213592167595,0.025668408687985034,0.047302661813494504,0.018175683307850764,0.022536646099361592,0.0030215646294028324,0.034556598523631146,0.015110311241501834,0.0268184776397264,0.03672652169150339,0.02475859559891147,0.01747926869169779,0.0037693427585749036,0.0012868771410783418,0.0,0.0,0.03650597377006894,0.029308831226349932,0.0071408078113588975,0.03636293138447523,0.024863566353218458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rwr,0.0002212545375190965,0.0016870240085539844,0.005043436994339495,0.012239068566327744,0.02894477626215759,0.07412407588363773,0.05579692075849446,0.049143676797404265,0.04941081046064309,0.08008391278893923,0.05322929685949911,0.0513276546101492,0.06287129051022033,0.05488522662516931,0.07804961471239491,0.0691766010139056,0.06862988989189397,0.04562228781116029,0.030168834383268308,0.037848362287099264,0.019640626244904657,0.021057021442791646,0.013097065158060627,0.00613280991872735,0.004803387139216496,0.00466865772704197,0.003981731515578956,0.008907823652461361,0.005348543933423342,0.0038583175050166006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sg0,0.0003956064328974565,0.0011504817495267244,0.0019469043737239558,0.004325304957505728,0.00901180647953352,0.01726036437621597,0.01271351529121778,0.009086515684548838,0.008996839527606656,0.01554127238239618,0.024415391596675967,0.029554594951858464,0.02186325947884578,0.03796392624135228,0.04718800374278539,0.03731836676399835,0.056541954177898666,0.04300168365454765,0.05937441166609296,0.03659905116941125,0.04523529401005371,0.03673410487501724,0.04069348851440708,0.05471800895685372,0.03015516440945158,0.032573813076417685,0.04023826274253076,0.030986978914667927,0.02748576486572689,0.044806160835073605,0.032579504285551786,0.011026697903318153,0.004217848641403322,0.005800289855718768,0.008337189126632267,0.01281004135064393,0.021362749520733092,0.01769220779376753,0.024055123725544168,0.004240653425614901,1.3984722319745476e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
