ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
95j,0.012735859418133079,0.09524840420595537,0.281703351196202,0.653998496707401,1.5143299413676286,1.8067876655980402,1.6591697741782445,2.4814656467956837,3.7675515544382847,3.2080575631138313,4.195550645920369,2.7813951959917382,1.5160062962852976,0.0,0.008571598284344617,0.5257522566797057,0.8360518856603747,2.083983735821768,1.848772266742852,0.4764573887166499,0.004836516929810131,0.0,0.3414547749675876,1.6219344434148724,1.6420243233368481,2.1045488593108104,1.9478796152004563,1.7161065202700243,1.5442077017357363,1.6240935148652866,2.062047163690977,3.748082295907153,0.08919652888648955,0.0,0.0,0.0,0.0,0.9994018955827926,1.147155121097697,1.1719883971979215,0.7824229980238897,1.3501627071592495,1.0852319996600386,1.1935303605954672,0.804632769999003,1.047886664625274,0.4351455475823798,0.0,0.3249335765001291,1.3920502859150616,0.19700277672730948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96f,2.0594492269531526,13.727346778141694,18.834473024175924,7.954932586351497,10.998330599868645,11.4892925509428,11.156101871900589,8.835406167678713,9.021307054924037,8.610113681951603,11.366960613795143,7.812208494995176,7.4183969701622345,3.934515250523617,0.6315043649390475,2.9317608732442864,6.393368532089028,3.287601558929282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97b,0.28014096166997016,1.1195934277527693,2.480386261102924,2.891171488315643,2.9401249205485387,3.1040018845091257,2.2664190946314395,2.665217505322172,3.114336977989012,3.5803565534739015,3.4715087927965094,2.8583241372698893,2.9326171265378136,4.276949789371486,3.267572076213632,1.2254782656616428,1.8915125752876492,1.7921833748213416,1.3144996054680718,0.4225341882978597,0.43540110891798633,0.35986264395040024,0.11260033747784348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97p,1.5167081595525054,8.640044081896583,15.060687415772792,14.565837519138931,12.872129803497458,10.32257492207411,13.804970689207977,13.982195033940371,12.1094090985127,8.183377598149391,10.113890748369116,8.331703236218317,8.308415129335032,4.67663295920201,1.126382084692807,0.51885451657094,5.257957787758926,5.1861355781504415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ky,1.0959054330440057,9.048672097486376,19.82153912876457,21.93543342168339,20.172860568464372,19.421271908523735,19.523060156794074,13.09442374627811,14.86645736773103,12.837368128369803,14.330000561572518,20.161764716420805,13.60045490266981,9.226855192574277,1.551906304265259,23.256658675625545,11.842421665707377,0.303844448311537,12.534151488609155,3.9467322046872937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49850910739849,17.507695704621767,10.487805498386365,7.1585447916601765,6.740499507074674,1.1620548965806847,3.5291800080723874,6.244533187002844,1.858546280350538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9lo,0.04682723122916819,0.35380877946695205,1.2226742441208656,3.4187156786377373,5.658334853268552,6.597037127460245,4.726098960897975,2.1778775319899175,1.7906304318587942,5.763724900260531,6.861335641699011,6.234499875936422,6.598833434489798,7.649801578904842,6.120149085763984,2.6851461618062302,2.3474156904304095,5.984494719274778,3.359516778963396,0.05874183579420844,0.0,0.0,0.0,0.0,0.0,0.0,3.322895494165337,0.8890911828844565,2.1188380174223482,4.92127759777614,2.393756783960484,1.6533828471296772,0.11215716879816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ph,0.18172657069221715,2.032541047482417,8.174719268672908,7.013091664828272,7.488160869666533,8.213531196440538,7.855041430466301,8.127776001188607,8.239039473794179,8.278960981025477,7.7778476243929475,6.050880585004393,6.100079307468647,6.3659040261099875,6.487766598078295,4.597525563551827,2.768129072220461,2.0440900964544113,0.09606496074691506,0.17682655313917905,0.4311304394594089,1.2914041621739045,2.3136664126974864,1.6386100967291526,0.7209204377557228,0.22744321189063044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9rc,2.058582924080093,10.505018793456728,14.940048930756737,13.273664925756869,14.50344892825823,12.318562085544386,13.322687357903291,9.187889349139269,8.464229091449056,8.86024882416497,13.0437602464702,10.240773261078871,3.4069689895360398,1.9671252315226013,0.5836858580082094,3.576776286510409,1.4726787013755427,4.105531687440731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9s4,0.8617564894573118,5.442662708626072,11.489779398337784,17.41321341042258,19.005673174729708,19.080189011725388,18.22412631288178,18.468811311889468,18.053230685405637,16.52635119798319,16.6174595816386,12.501054675801527,17.639309349593447,10.156411418803884,1.8319452070767284,11.893292519705653,20.10123601977037,3.544539988042061,7.500585121408392,8.176905946176902,0.0,0.0,0.0,0.0,0.0,0.0,1.5579036722162982,14.73098950609102,13.38891961680332,13.171002958383724,12.157772505962157,3.580640986994638,3.2530797391806345,4.022760268639104,5.863226212564257,0.36260262325822623,0.5944053757357892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9wf,19.877768670381407,37.84160537134141,16.822852596287888,12.407249614117703,5.138621417779177,6.7554038979416475,8.934724053412083,6.424796590023419,4.152837605169623,1.5454221597906752,0.0,0.9549468078254932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zk,0.08312293587067834,0.6870211567389821,3.1756620676897747,9.06098092346908,10.964347323077263,4.482559254124197,11.574378615220994,14.049158268306996,19.849004329752617,20.219534472346396,17.70551300022794,20.276085011236688,18.455500957778924,13.226443083534093,12.988372179844646,17.64300792293281,17.085115412416286,11.222795583839257,7.552348688350719,2.873041981959773,4.842583988579435,2.4555327266129154,0.006520201684111271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zr,0.5000551074814897,5.794913510958977,8.633630560418219,7.05411337475735,5.985069547017645,4.6887927767822895,5.798822413803826,5.6605208302896415,4.852111320003914,5.800262566039507,5.759950827547719,5.224188591385989,3.912754538610386,3.187985288350461,0.55594008718829,0.884133468055893,2.941399786010251,1.8490894683783665,0.011000584142990988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8v,1.945936882105674,12.080869487364355,15.993873451661402,9.548224003912807,13.142562309701283,12.52727895763934,13.399355400727316,11.526553780757183,10.279877636670506,13.916230956343753,8.054167889816839,11.722697669031746,8.48359412052389,2.150787082823598,0.0,0.34877247585581017,6.593881995313097,2.4836499313662728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an2,0.13271742710791679,1.0542116938305461,5.77235437568456,12.741725749820954,11.999525672246797,11.64041227072958,12.826305262702633,8.056622070865139,7.326756682424943,6.124291178249621,7.6282306869859156,5.584721855423439,6.438553896902434,9.715586770139495,7.475600187499992,8.404198966705579,6.226395267986348,6.870481984910526,3.469562615153336,0.019257026036882507,0.0,0.0,0.0,1.3866531914245002,4.271616656599406,3.3820172370091086,3.3602187865739666,2.190348938506702,1.1247731870823827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aui,0.12650949215437185,1.0097557418462326,4.007165429157529,3.8132574181026815,11.058321737548198,7.212940187989197,9.304242436527524,9.400434096153639,13.808011896769749,8.781357152048692,9.257874462351182,12.716839831632512,11.153335402390425,8.925475287737314,8.366199960677719,6.533670034355353,9.420844285464355,6.019773122448896,8.600966890259599,5.514487075139584,6.174250843920333,5.0688155522719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be9,12.80930871290141,13.952995494865254,8.97466368220363,4.862192471345317,0.0,3.692681686206491,6.732093969448783,5.953252867625679,8.702963436011792,0.43378354062964775,4.112175844152773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bi3,0.9650276564684066,10.391394539713648,30.89967475421063,44.345749062002305,37.55338752713834,26.507614593704602,24.83106413455718,23.835581784058633,31.47658025751153,37.79022922289852,42.086784191462016,34.11396701008789,28.146657398486866,26.184044852807403,26.07439786712547,32.64191642891376,23.020374613864135,22.318404636080686,17.434429455029715,14.605338707690862,6.426049668807764,0.3913750248074166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bjw,1.3542247300068828,10.515683736219447,22.512766122207584,26.628926293218676,23.661397053129186,20.792202605104137,18.414495811258234,14.830055496509075,10.766769498899805,8.98833906539636,5.159237820400875,3.559795742210781,0.6332319212933726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnh,1.9449617710672642,12.079930255436556,16.00728549096803,9.557328516606631,13.143514565182095,12.529435656814833,13.402041673020321,11.527781430212869,10.28553337417273,13.909866034673769,8.052798785333835,11.721658605768454,8.482949509638331,2.149459083666528,0.0,0.3497902698575217,6.590645228542201,2.483596544036004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bq9,0.8311858496754747,9.413711314733295,11.908757426507417,3.4839915444714364,6.246345431840165,7.140500679116556,9.099421268712142,11.161684691212749,11.037724495819383,11.63591611278531,12.850765972795514,11.69503940142566,9.825568989461942,9.214917619350274,9.62610579888242,9.618664189638196,7.551167360545861,6.267426736099935,6.417739684575338,2.974511322363668,0.03644383381060834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bsa,0.039457765102317556,0.3077001295626365,1.3955334428599346,3.2147004697589807,2.17993529581853,3.3213345066910955,1.8956415605684658,2.1511376608677057,2.6957874979600334,2.0358420964075705,0.38989284471739794,2.584583957907455,7.073338401573867,2.8939701337767083,3.6052454661699613,2.288895075390677,1.6148541610172344,2.4375519760142126,1.5275023039445088,1.8928440848987194,1.8942888923644077,0.03573914861280514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bv2,0.10741047464281794,0.4931937090049867,1.5674036700941896,2.619366670670583,3.3719113062139385,4.178657842709386,3.134348889305434,2.680686009651051,3.707122276884963,3.436198836415109,3.621513313728446,5.051007887615565,3.207769094488995,2.4356940188909277,0.9609477968043763,3.4932552832364863,1.5533210661873298,1.1951028199377873,1.0026432012873059,0.7945289361944887,0.1203338225958106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c0g,0.99406492817149,15.366804704161268,35.86402079162597,39.11945324770586,30.82478413872687,23.61685230370857,29.09154254383941,37.00735843176636,29.973176721839508,31.753829349576193,35.61346369873024,36.424957390480074,29.341975644894887,28.299571436808037,26.774082612812094,25.697058599162972,23.823458130217375,18.971414159939286,13.079761140270762,7.9574900285680314,3.8287936493387633,14.093045612476658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c6e,1.5056012230030156,14.05873845035632,20.28476892231042,12.850405548481582,12.582059350664302,12.191215174875914,11.848885238870295,10.692738868212416,11.002428068889316,8.11348500586243,16.915500289560526,7.285292668214424,8.566783710429718,3.8715015255490357,1.9556334993624773,3.9418645158619086,6.682343706947819,2.3385364605315146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
