ID,paired_000.00_002.00THz,paired_002.00_004.00THz,paired_004.00_006.00THz,paired_006.00_008.00THz,paired_008.00_010.00THz,paired_010.00_012.00THz,paired_012.00_014.00THz,paired_014.00_016.00THz,paired_016.00_018.00THz,paired_018.00_020.00THz,paired_020.00_022.00THz,paired_022.00_024.00THz,paired_024.00_026.00THz,paired_026.00_028.00THz,paired_028.00_030.00THz,paired_030.00_032.00THz,paired_032.00_034.00THz,paired_034.00_036.00THz,paired_036.00_038.00THz,paired_038.00_040.00THz,paired_040.00_042.00THz,paired_042.00_044.00THz,paired_044.00_046.00THz,paired_046.00_048.00THz,paired_048.00_050.00THz,paired_050.00_052.00THz,paired_052.00_054.00THz,paired_054.00_056.00THz,paired_056.00_058.00THz,paired_058.00_060.00THz,paired_060.00_062.00THz,paired_062.00_064.00THz,paired_064.00_066.00THz,paired_066.00_068.00THz,paired_068.00_070.00THz,paired_070.00_072.00THz,paired_072.00_074.00THz,paired_074.00_076.00THz,paired_076.00_078.00THz,paired_078.00_080.00THz,paired_080.00_082.00THz,paired_082.00_084.00THz,paired_084.00_086.00THz,paired_086.00_088.00THz,paired_088.00_090.00THz,paired_090.00_092.00THz,paired_092.00_094.00THz,paired_094.00_096.00THz,paired_096.00_098.00THz,paired_098.00_100.00THz
h89,0.045590326674032046,0.19186379893585445,0.10509797554067296,0.1260850507423816,0.09655324775846198,0.118807469969294,0.10256041744394913,0.09012096691728393,0.06022671563496866,0.03466860384379615,0.028253807418842744,0.0001716191204623887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hai,0.11339230278965094,0.1623065403200726,0.14485680129527645,0.09505470332831784,0.002592085909833096,0.07729306493846225,0.030705473474272493,0.10470098363461439,0.06532143965157108,0.006651702768092605,0.0,0.0,0.0,0.07125976682553474,0.07924696313193196,0.03593633545582894,0.010681836476540647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbz,0.16539234201831546,0.2811449547804074,0.13480346485106115,0.1221326224266214,0.08017763559907329,0.07146007636853594,0.03765366211071218,0.020510187806577183,0.08672505403869608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hcm,0.0569318996071736,0.16578004219428033,0.10749458693580971,0.12223196944173936,0.10914202669152026,0.10128080875015194,0.1019349807785621,0.0864251522642118,0.06558842467133519,0.03557596884406544,0.03884570615378879,0.008768433667361382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hja,0.0459952025459074,0.16870894200903958,0.13251829055963082,0.11523769393552395,0.11591147150284965,0.14541661523481808,0.0397301008360144,0.0,0.0,0.029881627894712073,0.060009330082528387,0.06516857499008998,0.0561163185766319,0.02530583183225394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i12,0.006649865563328666,0.09206976808665236,0.11436727611713575,0.13919017760669455,0.08702097568108906,0.13802295613764984,0.11502943323781081,0.08804582584150353,0.08302987486715022,0.08618544155542447,0.047478050055894214,0.0029103552496664692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ia5,0.04321444921048039,0.15501507581924892,0.13416703149737036,0.14887428983170445,0.11741068935646416,0.10261137187537345,0.0801124314012317,0.007725274169771459,0.0655553689584856,0.014745925557255178,0.01914431895713152,0.04117623775643046,0.06664197531213815,0.0036055602969140765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iiy,0.13421318399676632,0.26618260420226775,0.1538502282679063,0.133557115304821,0.05390945782824486,0.06044724659233214,0.048293073786129986,0.03864145201918996,0.1109056380023415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ij5,0.1383113994780666,0.2828960576417901,0.15720885509082377,0.14220957825682237,0.059521571441744976,0.03897394257367775,0.0344111148223952,0.01154475286574097,0.1349227278289381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ik8,0.11564157314672167,0.23198828234527716,0.15582065144212212,0.13957758448740576,0.09918133663409572,0.10534927987996633,0.04430586492297842,0.044853365339008244,0.06328206180242481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iqt,0.011651196373323455,0.08541809146841567,0.10746469329003144,0.10741677090234239,0.10654173361123306,0.08203849371728583,0.08835279801979942,0.051533553179445295,0.061007676322167456,0.06717677290215707,0.000859870055427719,0.0,0.005096741078889834,0.045583235955407905,0.08957267399877021,0.039565295276999896,0.02311854711411346,0.023497370473997376,0.0041044862601926834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ish,0.15902254753034847,0.2984998355961916,0.16730086417773082,0.1434358319187226,0.059627621342503774,0.06104718457471007,0.038256541668118135,0.003085678746128271,0.06972389444554607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ix1,0.030339714631861924,0.133008561187562,0.11877477273358773,0.08838793874038661,0.09417624023311454,0.06637632829773706,0.03995155656084422,0.03811962025458607,0.0905047961271776,0.054709509486577185,0.0,0.0,0.0,0.0036733552620875428,0.1164862018779131,0.07899713248201157,0.0065870599141185674,0.03896591493036858,0.0009412972800658934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j8q,0.10920013226716847,0.23976415055798062,0.1551291450043957,0.14182575613152393,0.08293867846783452,0.10935390912107856,0.05892225662647691,0.02195445903891323,0.08091151278462815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jkq,0.005556095681809708,0.07362714669021536,0.09276310273731402,0.14401620820272418,0.11199147451330879,0.13613295185187294,0.1250860755610047,0.057236669387119646,0.09616908874287594,0.09024844539321825,0.04888399238516657,0.01828874885337007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jl4,0.011131659953721701,0.08072295807112308,0.10420624950014278,0.14225906823937298,0.10007585506301825,0.13586681669691028,0.11782294492472103,0.043317528999019465,0.11139978133510428,0.07952393910266423,0.05541540439707911,0.01825779371712273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joc,0.055515489776771336,0.2776959934357877,0.131103396502613,0.12979659417421896,0.04775686275851967,0.1249608957783235,0.04301832252135921,0.04016485140220756,0.14998759365019917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jqc,0.02103996186069787,0.11830143705294409,0.09264505390613616,0.1446200721539681,0.13670690669294208,0.13514836085280346,0.10400107207989864,0.12129618664308384,0.06626723632972421,0.045744228696228656,0.014229483731572911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k4x,0.08000935413154345,0.22278987473381479,0.13870452101351224,0.1565172567914965,0.07938477637177939,0.09880503627571456,0.029212977468110548,0.0975130550393554,0.09706314817467317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ka6,0.033804358579192714,0.18329853425404272,0.11690918626526817,0.1268863986587985,0.10266567673652674,0.11312843013001704,0.10075049658411336,0.09064057305556258,0.06229597056156252,0.03550765223255165,0.033897436758312846,0.00021528618405135947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kab,0.01161411544438062,0.08532775228981779,0.10747767825884166,0.10745292905256346,0.10651225716188703,0.08213463966544972,0.08860493199904902,0.05152152628130444,0.06103147910648681,0.06705588005258925,0.0008580000942958305,0.0,0.005093641463383816,0.04563019088429571,0.08941788836461631,0.03955240804422693,0.023116655225559023,0.023493376871937047,0.004104649739315437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbo,0.013004056459019569,0.12974941355655178,0.1482967486098298,0.10172277582404302,0.045128972672702036,0.0625556973354179,0.08078889042578885,0.03179595961736506,0.11307084053572673,0.03116724495115851,0.0,0.0,0.0,0.056242440376180224,0.08747361766009924,0.06263015309134431,0.027968625123321288,0.00840456376145163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbq,0.043698135568404586,0.20680298580592815,0.10237738105669447,0.12385932621653709,0.1389172906135408,0.10681179078554888,0.0995062677519858,0.09849776892364205,0.07141795205705946,0.008111101220658947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kbu,0.040259417082050365,0.18855062122289035,0.12570551241478933,0.12188211312995174,0.10769544893686858,0.11831974892352944,0.10108699736768695,0.08398739530837084,0.060952130314495735,0.031023379656775613,0.017327755625278937,0.0032094800173123055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kfp,0.05217904539883943,0.150105537964292,0.1351649809413139,0.04691621364872605,0.07550250775998368,0.044938815195234835,0.049267043962122295,0.08746324046169184,0.06917367199589826,0.014435640211517027,0.037149823194855394,0.0,0.0340067813333858,0.0315306419601249,0.037790003337000694,0.045396331599821815,0.08341175930306842,0.005567961732123576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kgl,0.11492522966285164,0.2607674532343071,0.16295386341074858,0.15518439815184443,0.07061667212839429,0.045087808891344644,0.04979233381668206,0.006627034082703248,0.13310652446234938,0.0009386821587744696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kkn,0.32319647446434097,0.40453370181609,0.04583794080297344,0.028654524726342886,0.029559798177948474,0.054941200300531456,0.027571353475545023,0.016566219133896214,0.03615151829569747,0.03259258621008735,0.0003946825965469276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kko,0.12213209009188508,0.26179351840324455,0.15946178888745458,0.12175315728107158,0.06645281992213026,0.11140487095156257,0.03573476548265849,0.01891729672524194,0.10234969225475093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kmv,0.13901938459771135,0.24938088438259795,0.2107624659915087,0.07608959550571129,0.21076241188804531,0.099466027777254,0.011478906252518005,0.0024816207892385286,0.0005587028154148205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kop,0.10496884360413763,0.22685372574446433,0.16666086635444274,0.1542827145600859,0.09350276949945531,0.09750921819039968,0.035272303335533654,0.010617879027840234,0.11033167968364029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9r,0.03199066959580033,0.16329406208429445,0.12171833103493175,0.12862468371445407,0.1050905141093059,0.1057326821926344,0.10370587108397158,0.08291419194351853,0.07205708013208706,0.03982039463160144,0.03918868256172839,0.0058628369156722435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l9v,0.014127271712404549,0.15783677005953398,0.127523697847978,0.11641239526430468,0.14963038492006459,0.1357506484561602,0.09769039643666796,0.05091118120687136,0.10133140281258625,0.04086623353584143,0.00791961774758709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lap,0.011648469996867609,0.08546472554217134,0.10746762359517097,0.10741556332545413,0.10653070367850286,0.08205444756957822,0.08839055750518893,0.051531633644854906,0.06099619803758859,0.06716056600145308,0.0008596919728136081,0.0,0.005096186838260139,0.04557141818990574,0.08954883818140613,0.03955824800976915,0.0231110842861449,0.023489721832312623,0.0041043217925567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldx,0.00942078869676512,0.10110985996743002,0.09495976847024898,0.12145665245153833,0.074603015963037,0.10065980483253438,0.09464739274631806,0.07727018876951176,0.03422521739114231,0.048955249650642546,0.0005571989907165812,0.0,0.0,0.0,0.0802793286378346,0.11598121745382062,0.00947742061411733,0.030982390810263754,0.00541450455407872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lkm,0.011246721217479362,0.10065328723010686,0.1452767853286542,0.09360917247442828,0.11544114964260552,0.11504106675345412,0.06624014046687844,0.06120892250775161,0.046286757978978264,0.033326292899714345,0.1352199257345886,0.07644977776536037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lol,0.3037540767843571,0.19837561570550294,0.0803636328401702,0.13633170880261225,0.060728068452715764,0.04410717783874705,0.015378523255735318,0.0,0.1609611963201594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lpx,0.029280064846604628,0.12813947421323757,0.1120266866077125,0.10799775629608974,0.0818553699417783,0.06828502605127207,0.05861034480189904,0.01905180504256552,0.11021620620686608,0.05898213529375464,0.0,0.0,0.0,0.04423321923828036,0.07034609486629839,0.0721810617587098,0.01470401194308838,0.022466682192178296,0.0016240606996644502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lrh,0.01592829736229179,0.09791762038468575,0.13857411605821945,0.10248656535519832,0.0998155893135544,0.07505616560079903,0.07417108296226885,0.049084652418201334,0.0882748253319005,0.026786191819437328,0.0,0.0,0.007042153548441123,0.070042743268162,0.08763061141759304,0.04735135192135394,0.019360927022551794,0.0004771062153411889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxk,0.1893595906047427,0.24172083077900855,0.19279269083090705,0.08088969117535334,0.06988972298204132,0.111463790061648,0.07302371984504574,0.0025519122408165207,0.038308051480436936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
m0v,0.010749735750790884,0.09769997404834777,0.10171251970584164,0.09755881738106754,0.11146495901305846,0.12859260322931054,0.12246818551979965,0.08199422557591896,0.08397867432778547,0.07516083960597274,0.04969831926239093,0.027530841609568972,0.011390304970146654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mde,0.021921824797497998,0.08785959217379871,0.07147963611321431,0.04243443201966981,0.0625511548134401,0.02271818584186913,0.0371371174308246,0.03400005326738398,0.040806177973733246,0.08152186152800191,0.05172331787990355,0.11038835705076118,0.029044645920883794,0.035033466926585405,0.02832277695518005,0.025756855752633468,0.015370124396927152,0.021320474115284583,0.015171435649877088,0.062426001422831154,0.045447487133768505,0.030354130996040243,0.02721088983989003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mfs,0.0071817654449988265,0.06379663844839988,0.12789049347612444,0.08692822698850636,0.10906436303196258,0.10156308678516748,0.1002727968631278,0.10043943513725404,0.11281433306290749,0.09528159995628391,0.09476726080526718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mq1,0.19305964747724724,0.2802479002217774,0.1642857467905964,0.0010654799083178238,0.13220910620055576,0.22913211940150527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtn,0.13013840892011008,0.2129836871032711,0.1641215356393917,0.1423650495368987,0.09703241172118149,0.09434479960492231,0.04983684892091395,0.039827998433417416,0.06934926011989338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my9,0.013681570233472749,0.09576539897994446,0.10401139409217068,0.10940788658786402,0.12186640002700372,0.08729825327043729,0.08167385478892368,0.05501546194438878,0.06804970893557237,0.0475049006504586,0.0,0.0,0.0,0.0400577059026934,0.08697949844797974,0.04057810376589558,0.024687941737178202,0.021105206323267765,0.00231671431274914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n27,0.008517025236136172,0.09080885054033723,0.12623692620089758,0.06449060964885801,0.05474279147869884,0.049263869116369714,0.03810611970253331,0.017725324917235004,0.055042522337256906,0.0774592821531568,0.10540016603474417,0.01779373390500253,0.01944128546302321,0.023379253167648786,0.01845567945851243,0.013706118196773018,0.030000793428462534,0.04239413614807885,0.029217441189898264,0.0008797322304003316,0.08487964569221479,0.029021630122325955,0.0030370636314355904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhq,0.10429165809629998,0.2329925181458371,0.11397733037757629,0.15419198767991393,0.07762571397418362,0.09355734258902566,0.03491611817711085,0.04710567486246504,0.14134165609758764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nig,0.10917033908480245,0.27854082433982946,0.1692474328027983,0.1392005638084001,0.05515528667033306,0.058213746750560694,0.03659488176889251,0.00431996230299384,0.1495569624713894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nip,0.13006465261020486,0.25774700687326946,0.15169993450991023,0.12262625810123026,0.0642575215179603,0.11416206633951284,0.03634248474272482,0.01919223889834873,0.1039078364068387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nua,0.0425558728714917,0.11845384104214629,0.14252681918975613,0.13726112275026658,0.12701892724535574,0.13618723554156378,0.08060724456532692,0.1068093266349131,0.01105308012157067,0.014031204365780547,0.02848011368552272,0.05303021405648199,0.001984997929823899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
