ID,LiPDOS_000.00_001.00THz,LiPDOS_001.00_002.00THz,LiPDOS_002.00_003.00THz,LiPDOS_003.00_004.00THz,LiPDOS_004.00_005.00THz,LiPDOS_005.00_006.00THz,LiPDOS_006.00_007.00THz,LiPDOS_007.00_008.00THz,LiPDOS_008.00_009.00THz,LiPDOS_009.00_010.00THz,LiPDOS_010.00_011.00THz,LiPDOS_011.00_012.00THz,LiPDOS_012.00_013.00THz,LiPDOS_013.00_014.00THz,LiPDOS_014.00_015.00THz,LiPDOS_015.00_016.00THz,LiPDOS_016.00_017.00THz,LiPDOS_017.00_018.00THz,LiPDOS_018.00_019.00THz,LiPDOS_019.00_020.00THz,LiPDOS_020.00_021.00THz,LiPDOS_021.00_022.00THz,LiPDOS_022.00_023.00THz,LiPDOS_023.00_024.00THz,LiPDOS_024.00_025.00THz,LiPDOS_025.00_026.00THz,LiPDOS_026.00_027.00THz,LiPDOS_027.00_028.00THz,LiPDOS_028.00_029.00THz,LiPDOS_029.00_030.00THz,LiPDOS_030.00_031.00THz,LiPDOS_031.00_032.00THz,LiPDOS_032.00_033.00THz,LiPDOS_033.00_034.00THz,LiPDOS_034.00_035.00THz,LiPDOS_035.00_036.00THz,LiPDOS_036.00_037.00THz,LiPDOS_037.00_038.00THz,LiPDOS_038.00_039.00THz,LiPDOS_039.00_040.00THz,LiPDOS_040.00_041.00THz,LiPDOS_041.00_042.00THz,LiPDOS_042.00_043.00THz,LiPDOS_043.00_044.00THz,LiPDOS_044.00_045.00THz,LiPDOS_045.00_046.00THz,LiPDOS_046.00_047.00THz,LiPDOS_047.00_048.00THz,LiPDOS_048.00_049.00THz,LiPDOS_049.00_050.00THz,LiPDOS_050.00_051.00THz,LiPDOS_051.00_052.00THz,LiPDOS_052.00_053.00THz,LiPDOS_053.00_054.00THz,LiPDOS_054.00_055.00THz,LiPDOS_055.00_056.00THz,LiPDOS_056.00_057.00THz,LiPDOS_057.00_058.00THz,LiPDOS_058.00_059.00THz,LiPDOS_059.00_060.00THz,LiPDOS_060.00_061.00THz,LiPDOS_061.00_062.00THz,LiPDOS_062.00_063.00THz,LiPDOS_063.00_064.00THz,LiPDOS_064.00_065.00THz,LiPDOS_065.00_066.00THz,LiPDOS_066.00_067.00THz,LiPDOS_067.00_068.00THz,LiPDOS_068.00_069.00THz,LiPDOS_069.00_070.00THz,LiPDOS_070.00_071.00THz,LiPDOS_071.00_072.00THz,LiPDOS_072.00_073.00THz,LiPDOS_073.00_074.00THz,LiPDOS_074.00_075.00THz,LiPDOS_075.00_076.00THz,LiPDOS_076.00_077.00THz,LiPDOS_077.00_078.00THz,LiPDOS_078.00_079.00THz,LiPDOS_079.00_080.00THz,LiPDOS_080.00_081.00THz,LiPDOS_081.00_082.00THz,LiPDOS_082.00_083.00THz,LiPDOS_083.00_084.00THz,LiPDOS_084.00_085.00THz,LiPDOS_085.00_086.00THz,LiPDOS_086.00_087.00THz,LiPDOS_087.00_088.00THz,LiPDOS_088.00_089.00THz,LiPDOS_089.00_090.00THz,LiPDOS_090.00_091.00THz,LiPDOS_091.00_092.00THz,LiPDOS_092.00_093.00THz,LiPDOS_093.00_094.00THz,LiPDOS_094.00_095.00THz,LiPDOS_095.00_096.00THz,LiPDOS_096.00_097.00THz,LiPDOS_097.00_098.00THz,LiPDOS_098.00_099.00THz,LiPDOS_099.00_100.00THz
824,0.0027189026245789364,0.016488025081327965,0.03354722179532433,0.028379831856894504,0.033487444722382555,0.06167681152309143,0.0946296405303991,0.11932009726507747,0.10025094179614492,0.1307261395837171,0.11975538196164526,0.13199463510457282,0.08429097066083356,0.0353505604133233,0.0,0.003973008644103439,0.0025955036104587438,0.0008148828261245433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.0017412780135068208,0.01390232892595322,0.03690186926905693,0.03730613012577689,0.03322399477589174,0.007803883604970729,0.08217349714109906,0.16281786354432046,0.14636213783370958,0.14793950817599033,0.09328566939457093,0.10429792655185309,0.01091671116791855,0.018323130138736557,0.04279162800712104,0.02934921260584305,0.003946477782859314,0.0,0.0,0.0,0.0009464746344052027,0.0040390168820923665,0.005337093111275846,0.003491909364509812,0.0043189935697759705,0.002571994523680054,0.002163179794757336,0.002324269465794406,2.653671683385764e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.408017919687472e-06,0.00010812602339191068,0.0,3.273035661727885e-05,0.0002464342224111696,0.0005015339184841141,0.00045376070834928975,0.00037617467567386935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8ub,0.002255898241156267,0.013240036434344078,0.03580795172550438,0.029006237118859815,0.026617656376823045,0.04514188209070718,0.11462300473048906,0.124445406684058,0.12412755398672456,0.10769635395636108,0.10746940178900811,0.1635474189301645,0.05749572252375657,0.03537228167252925,0.0010627215470061326,0.0060244774757882286,0.005461207523863101,0.0006047871928566258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95j,0.0002724720715197359,0.002013671950365987,0.005790388555098471,0.012625033602309457,0.02558748728939418,0.027264937370239394,0.028358958106634656,0.11670088930220737,0.1850607342977949,0.15576559721094416,0.20083438357759487,0.1359870225454541,0.07533227740712908,0.0,8.77467504160432e-05,0.0028723818913196845,0.002552992026976058,0.006673478986555247,0.004901694859662774,0.001043209319505357,3.830621638661624e-06,0.0,0.00022432583085483748,0.0010212232874692681,0.001014584434557983,0.0010732156706753206,0.0010668580757357312,0.0008435504525091743,0.0006957114868348266,0.0006854759736256188,0.0008293799278254845,0.0009706761836344111,2.115936464342481e-05,0.0,0.0,0.0,0.0,0.0003258113138289144,0.0002994206465831648,0.0002629879065967064,0.00015636489977964753,0.00019909864563157154,0.0001118278488112416,0.00010365894273882601,6.229767801731061e-05,8.019131267250677e-05,2.904091103471832e-05,0.0,4.826782014780902e-05,0.0001408411900947777,4.842452936553854e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96f,0.005859752177214077,0.030275991009336926,0.04638925281445799,0.03540537414393448,0.07215490107837234,0.09443697761368193,0.09222692391164457,0.0694526578901491,0.09671945569671676,0.09434321298620259,0.13354848928130553,0.08987438363796996,0.08108640313652651,0.0497259207149449,0.0011830616371220728,0.001668538769903768,0.003413314287524933,0.0022353892129915584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97b,0.0011595133500724635,0.0056864234754311965,0.02235559000841075,0.037750682234958595,0.041779798239113056,0.03444554661210011,0.02130128448253077,0.049496094568815346,0.07582668415125725,0.1018495082046133,0.08293730169601783,0.0901060557673637,0.10046186548983174,0.15802428493653523,0.0730675115291774,0.01903676557138211,0.015132417715290166,0.06122898141297107,0.00526200683544078,0.0008660341862812191,0.0011737799788048946,0.00079989289475838,0.0002519766588426328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97p,0.004839785465476612,0.027916655416735797,0.03855083054954898,0.048618191592571455,0.05954227978195189,0.05899120077421108,0.10438528597165303,0.11107305355178028,0.10526638426900782,0.09007200434101213,0.11895084551483974,0.09256702617348826,0.06408955164844277,0.0548005140878715,0.013984082750785802,0.00025397259861549944,0.0028250193787467577,0.003273316133260589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ky,0.008378733243600346,0.0664119058671716,0.12313084118430379,0.15688810951279697,0.11862807595658874,0.07915778821933427,0.07317806407735754,0.032431562843137855,0.03245697013415997,0.04777728212557349,0.1113990413240993,0.08903897965904693,0.023420206409070495,0.014052909711186242,0.0007560143760449836,0.013602192959724561,0.004500640595122461,1.6978155672365304e-05,0.0019512799320042667,0.0006312418931612916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010233903654504658,0.0003594577563408624,0.0003527623126568192,0.00026037271232956093,0.00016421681153990964,0.000143379718772571,0.00038777320890216857,0.00035152634692259016,6.935391683302115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9lo,0.00023206053044651096,0.0016825723641541884,0.005290033365697844,0.014237153256105238,0.021225091845734966,0.023606357959496293,0.014197785961082447,0.008891533962738094,0.03432048822208563,0.1297384790628478,0.14789343528646368,0.12030286390425242,0.12818642999670976,0.13734929896565862,0.09636337974049565,0.05159560917726826,0.011552448918245488,0.029362601577310472,0.018889160331319477,0.0004740504562599329,0.0,0.0,0.0,0.0,0.0,0.0,0.0018693953127606182,0.0006172730056551252,0.00024729037065258154,0.0007781651815491545,0.0005993978824057076,0.0004577591380955666,3.98842245085084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9ph,0.00026509546233673386,0.002222950570584007,0.011224622916205466,0.027431248352693102,0.0904377214652062,0.11848877265848165,0.15264100535896835,0.09550150198078697,0.06664082755280593,0.0874095487009824,0.12459955272774242,0.0741360910123174,0.07286412784539274,0.03805059561269989,0.01846115828372022,0.008300652017055082,0.0032132419413896064,0.002925213164529722,0.00011433217500125501,0.00024222377391021078,0.0005566123343550857,0.001478863872013768,0.0019023143583172235,0.0005679045176054493,0.0001837869653453565,0.0001400343795537293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9rc,0.0034072478342240947,0.019704076322222305,0.03961384886330882,0.04829765067517912,0.0736921243391839,0.10009590099596184,0.10337409772237796,0.08710654408572781,0.09407835795103281,0.08794238215369887,0.16025556046186804,0.1090505380893944,0.030386008526520708,0.0266624314978569,0.000967956509506396,0.013728129041173747,0.0005408903672371298,0.001096254563525134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9s4,0.01229839344529753,0.06635199627020481,0.08031016275284979,0.07677404002085254,0.11434415696397063,0.09791185468449976,0.09681229933037952,0.07662406764400166,0.06990042234381758,0.06000587052735675,0.04440469933696176,0.04273522943408312,0.060705704996733494,0.05311358364376958,0.016680149034611548,0.008644404422255525,0.011537015456904552,0.0017385895687290773,0.001984369879995641,0.0035693001564364142,0.0,0.0,0.0,0.0,0.0,0.0,3.875237206950699e-05,0.00028602860633188,0.00031601093438239674,0.0008924332385477693,0.0006410713096719898,0.00021228944191927594,0.00020056200975087548,0.0004891387923094439,0.00042464409649823644,2.0822349180932695e-05,3.193693562640081e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9wf,0.013255583333098737,0.02437738600695046,0.06624805313986257,0.05506236583336453,0.07047903029106302,0.17441758616374514,0.23984903527864926,0.17330785032778595,0.11390112619546561,0.042552687478708766,0.0,0.026549295951305965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zk,0.00013998052248846235,0.0011025181157678966,0.004441068108498005,0.00922520920860494,0.00844592728587136,0.012374311468239167,0.03995224979057968,0.05505855402578523,0.08292683386530769,0.08221966490982126,0.08010312981240955,0.10388212386056507,0.1032386784192995,0.08129341089969709,0.08352064940526237,0.10250692688033422,0.07365546105817457,0.033227547300387225,0.01510934637465166,0.006177792052295019,0.014108788846231016,0.0072698558758464695,1.9971913882547866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9zr,0.0016930185987191148,0.018909267265772873,0.03556274096087646,0.07124371617919928,0.07105916039637605,0.05247930439386786,0.0751459575011252,0.08019193104782242,0.0945092179661367,0.11996211288177147,0.11921254286552321,0.10803664156840818,0.0641950598217378,0.06855252508636603,0.013076882742852515,0.0012166096258304589,0.0030203218526566327,0.0019225573243980957,1.043192055965808e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8v,0.0036148992113438478,0.018873352788124964,0.031628934338071374,0.0427425570916855,0.06459189554394594,0.08206839711279444,0.10589778023152148,0.08836758368888993,0.09970648598363836,0.14718928557699398,0.08950567912906102,0.1200842987051455,0.07571261376215649,0.025992547037096674,0.0,0.00011577747474154257,0.0025677918034978722,0.0013401205212911053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
an2,0.00036778110890416116,0.002722828462529416,0.011635890605781754,0.030543076582039946,0.037991859333420634,0.056621570148841255,0.09468955691122499,0.07536502831084609,0.07146920936655639,0.060329649808638454,0.07343134351428947,0.05229392219270415,0.0630905933774612,0.08792280333510925,0.06580003745045261,0.07627940577804168,0.05756578594878603,0.051353064564523515,0.024972616858239132,0.0001367742939603542,0.0,0.0,0.0,0.0016232887476093523,0.001979093071530372,0.0004547002028879089,0.0006481975515358683,0.0004384298896460108,0.000273492584439991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aui,0.00017163012060338617,0.0011489275307559595,0.0031543451937161644,0.0021771882360719823,0.010015409733923768,0.008527209800497067,0.025449814937783456,0.04663082813848767,0.18279005163289863,0.09538226345394889,0.11584354964201259,0.1960257655954933,0.14254118187970757,0.0875883746388307,0.03410127973285105,0.012075107616892131,0.008531099208487913,0.0035627538690677298,0.005191774876578188,0.004320125448904311,0.00767112900324686,0.007100189709240688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
be9,0.016623814215627003,0.018246562044320534,0.007415117141079294,0.0022873957495310147,0.0,0.0018329491981998664,0.22743072636573153,0.06402842070119946,0.3522427938788954,0.02620398424157337,0.28368823646384256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bi3,0.00042260642546434676,0.0065672752935588405,0.016131325945396242,0.02819378625290619,0.03153016777206529,0.03801562548950618,0.0393789386983083,0.046162505347708396,0.0674555003400821,0.10758318812189717,0.11356468095873039,0.07773835686895827,0.05406010016148802,0.04563336585862683,0.05480340058936489,0.08238337093495499,0.06073419234541077,0.05259182823875659,0.032517539704425724,0.02536531671616653,0.01770228359939808,0.0014646443368260512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bjw,0.0016586603459452026,0.010152785518539768,0.032447686139332216,0.04701799410120048,0.06518510747287902,0.10483895252875149,0.10449072264086706,0.1502743512723882,0.1611891373787883,0.1544295934163785,0.09318129780905775,0.06389883091963956,0.011234880456232482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bnh,0.003612987975155156,0.018870322803484642,0.031660673977886765,0.04279169414037624,0.06459905122963742,0.0820750764861969,0.1059132926104057,0.08836903400226513,0.09975400262156583,0.14710926126854154,0.08948495276034994,0.12006067419330177,0.07570274625804993,0.02597363078510956,0.0,0.0001161095918872413,0.0025664617124850613,0.001340027583301173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bq9,0.0007547010332671119,0.004896225675780572,0.004276941972535871,0.009169066547435155,0.030018116863994825,0.03147741860032781,0.0455757521063297,0.0726906973394384,0.06564427800364198,0.08016773961785321,0.10253917449567343,0.09727906804948495,0.10207254925105497,0.09227835464085388,0.08964650799428606,0.06967470299798187,0.04420907888513705,0.025464908983856328,0.022168057360122197,0.00990087172305944,9.578785788520227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
