split,ID,family,intended_formula_OBELiX,expected_formula_counts_json,spectrum_file,production_structure_file,production_structure_selection,production_structure_score,source_structure_file,source_structure_selection,source_structure_score,source_structure_role,eigen_file,eigen_selection,eigen_score,audit_status,production_parser,production_formula,production_reduced_formula,production_n_sites,production_volume_A3,production_volume_per_site_A3,production_density_g_cm3,production_min_distance_A,geometry_status,production_is_ordered,production_partial_or_mixed_sites,production_mixed_species_sites,production_underoccupied_sites,production_overoccupied_sites,composition_status,scale_all,framework_scale_raw,framework_scale_formula_units,framework_scale_nearest_integer,framework_scale_integer_deviation,framework_scale_anchor_elements,max_relative_stoich_error,framework_max_relative_stoich_error,max_absolute_count_error_atoms,framework_max_absolute_count_error_atoms,n_elements_outside_pass_tolerance,n_elements_outside_warn_tolerance,composition_total_variation_error,expected_Li_at_framework_scale,actual_Li,Li_count_error,Li_absolute_count_error,Li_relative_error,missing_elements,extra_elements,expected_counts_at_framework_scale_json,actual_counts_json,actual_minus_expected_json,element_absolute_errors_json,element_relative_errors_json,element_pass_flags_json,element_warn_flags_json,neutral_oxidation_guess_status,neutral_oxidation_guess_json,source_parser,source_formula,source_reduced_formula,source_counts_json,source_is_ordered,source_partial_or_mixed_sites,source_mixed_species_sites,source_underoccupied_sites,source_comparison_to_OBELiX,source_Li_relative_error_to_OBELiX,spectrum_n_frequency_points,spectrum_min_plotted_frequency_THz,spectrum_max_plotted_frequency_THz,spectrum_median_native_spacing_THz,spectrum_max_native_spacing_THz,spectrum_points_0_to_100_THz,spectrum_total_positive_area_0_to_100,spectrum_Li_positive_area_0_to_100,spectrum_coarse_grid_flag,spectrum_high_max_frequency_flag,spectrum_very_high_max_frequency_flag,spectrum_negative_plotted_grid_endpoint_flag
train,pe2,nan,Li17Sb13S28,"{""Li"": 17.0, ""S"": 28.0, ""Sb"": 13.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/pe2/pe2_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2/relaxed_pe2.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pe2/ordered_adaptive_pe2.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li17 Sb13 S28,Li17Sb13S28,58,1324.5218247921232,22.83658318607109,3.2579590732394696,2.355493650197882,PASS,True,0,0,0,0,PASS,1.0,1.0,1.0,1,0.0,Sb;S,0.0,0.0,0.0,0.0,0,0,0.0,17.0,17.0,0.0,0.0,0.0,,,"{""Li"": 17.0, ""S"": 28.0, ""Sb"": 13.0}","{""Li"": 17.0, ""S"": 28.0, ""Sb"": 13.0}","{""Li"": 0.0, ""S"": 0.0, ""Sb"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Sb"": 0.0}","{""Li"": 0.0, ""S"": 0.0, ""Sb"": 0.0}","{""Li"": true, ""S"": true, ""Sb"": true}","{""Li"": true, ""S"": true, ""Sb"": true}",neutral_assignment_found,"{""Li"": 1.0, ""S"": -2.0, ""Sb"": 3.0}",pymatgen_structure,Li17 Sb13 S28,Li17Sb13S28,"{""Li"": 17.0, ""S"": 28.0, ""Sb"": 13.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.1354289863767195,12.969410313345607,0.07052419649861186,0.07052419649861363,184,174.92234424979137,51.99785104407048,False,False,False,True
train,pg8,NASICON,Li1.5Fe0.5Ti1.5(PO4)3,"{""Fe"": 0.5, ""Li"": 1.5, ""O"": 12.0, ""P"": 3.0, ""Ti"": 1.5}",/content/obelix_composition_audit/combined_option_a_spectra/train/pg8/pg8_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8/relaxed_pg8.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pg8/ordered_adaptive_pg8.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li9 Ti9 Fe3 P18 O72,Li3Ti3Fe(PO4)6,111,1401.689889907778,12.627836846016018,2.808011740247749,1.4976208177989638,PASS,True,0,0,0,0,PASS,6.0,6.0,6.0,6,0.0,Ti;P;O,0.0,0.0,0.0,0.0,0,0,0.0,9.0,9.0,0.0,0.0,0.0,,,"{""Fe"": 3.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 9.0}","{""Fe"": 3.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 9.0}","{""Fe"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}","{""Fe"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}","{""Fe"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}","{""Fe"": true, ""Li"": true, ""O"": true, ""P"": true, ""Ti"": true}","{""Fe"": true, ""Li"": true, ""O"": true, ""P"": true, ""Ti"": true}",neutral_assignment_found,"{""Fe"": 3.0, ""Li"": 1.0, ""O"": -2.0, ""P"": 5.0, ""Ti"": 4.0}",pymatgen_structure,Li9 Ti9 Fe3 P18 O72,Li3Ti3Fe(PO4)6,"{""Fe"": 3.0, ""Li"": 9.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 9.0}",True,0.0,0.0,0.0,PASS,0.0,201,-3.897818295624499,40.54594299121304,0.22221880643418768,0.22221880643419922,183,336.84039738388725,27.670115488249518,False,False,False,True
train,pql,phosphates,Li8SiP4,"{""Li"": 8.0, ""P"": 4.0, ""Si"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/pql/pql_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql/relaxed_pql.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pql/ordered_adaptive_pql.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li64 Si8 P32,Li8SiP4,104,1624.8370566972885,15.623433237473929,1.6965445226329867,2.296219216812602,PASS,True,0,0,0,0,PASS,8.0,8.0,8.0,8,0.0,Si;P,0.0,0.0,0.0,0.0,0,0,0.0,64.0,64.0,0.0,0.0,0.0,,,"{""Li"": 64.0, ""P"": 32.0, ""Si"": 8.0}","{""Li"": 64.0, ""P"": 32.0, ""Si"": 8.0}","{""Li"": 0.0, ""P"": 0.0, ""Si"": 0.0}","{""Li"": 0.0, ""P"": 0.0, ""Si"": 0.0}","{""Li"": 0.0, ""P"": 0.0, ""Si"": 0.0}","{""Li"": true, ""P"": true, ""Si"": true}","{""Li"": true, ""P"": true, ""Si"": true}",neutral_assignment_found,"{""Li"": 1.0, ""P"": -1.0, ""Si"": -4.0}",pymatgen_structure,Li64 Si8 P32,Li8SiP4,"{""Li"": 64.0, ""P"": 32.0, ""Si"": 8.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.399408900188951,16.76195735626635,0.09080683128227651,0.09080683128228095,185,316.57414676896957,194.60558584893408,False,False,False,True
train,pwr,LISICON,Li7.22Si1.5P0.5O8,"{""Li"": 7.22, ""O"": 8.0, ""P"": 0.5, ""Si"": 1.5}",/content/obelix_composition_audit/combined_option_a_spectra/train/pwr/pwr_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pwr/relaxed_pwr.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pwr/ordered_adaptive_pwr.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,WARN_INTEGERIZATION_APPROXIMATION,pymatgen_structure,Li7 Si2 P1 O8,Li7Si2PO8,18,219.35074799668692,12.186152666482606,1.9964779146100502,1.5636347132574373,PASS,True,0,0,0,0,WARN_INTEGERIZATION_APPROXIMATION,1.0,1.0,1.0,1,0.0,Si;O,1.0,1.0,0.5,0.5,0,0,0.0505226480836237,7.22,7.0,-0.21999999999999975,0.21999999999999975,-0.03047091412742379,,,"{""Li"": 7.22, ""O"": 8.0, ""P"": 0.5, ""Si"": 1.5}","{""Li"": 7.0, ""O"": 8.0, ""P"": 1.0, ""Si"": 2.0}","{""Li"": -0.22, ""O"": 0.0, ""P"": 0.5, ""Si"": 0.5}","{""Li"": 0.22, ""O"": 0.0, ""P"": 0.5, ""Si"": 0.5}","{""Li"": 0.03047091, ""O"": 0.0, ""P"": 1.0, ""Si"": 0.33333333}","{""Li"": true, ""O"": true, ""P"": true, ""Si"": true}","{""Li"": true, ""O"": true, ""P"": true, ""Si"": true}",no_neutral_assignment_found,,pymatgen_cif_tolerance2,Li7 Si1.5 P0.5 O8,Li7Si1.5P0.5O8,"{""Li"": 7.0, ""O"": 8.0, ""P"": 0.5, ""Si"": 1.5}",False,1.0,1.0,0.0,PASS_INTEGERIZED_COMPOSITION,-0.03047091412742379,201,-3.551477442514659,32.99046363657917,0.18270970539546916,0.18270970539547804,181,53.57381198582145,21.02156060287667,False,False,False,True
train,qa9,boron nitride,Li3BN2,"{""B"": 1.0, ""Li"": 3.0, ""N"": 2.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/qa9/qa9_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9/relaxed_qa9.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qa9/ordered_adaptive_qa9.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li6 B2 N4,Li3BN2,12,113.33607161732954,9.444672634777461,1.7478431473065832,1.3473553860333463,PASS,True,0,0,0,0,PASS,2.0,2.0,2.0,2,0.0,B;N,0.0,0.0,0.0,0.0,0,0,0.0,6.0,6.0,0.0,0.0,0.0,,,"{""B"": 2.0, ""Li"": 6.0, ""N"": 4.0}","{""B"": 2.0, ""Li"": 6.0, ""N"": 4.0}","{""B"": 0.0, ""Li"": 0.0, ""N"": 0.0}","{""B"": 0.0, ""Li"": 0.0, ""N"": 0.0}","{""B"": 0.0, ""Li"": 0.0, ""N"": 0.0}","{""B"": true, ""Li"": true, ""N"": true}","{""B"": true, ""Li"": true, ""N"": true}",neutral_assignment_found,"{""B"": 3.0, ""Li"": 1.0, ""N"": -3.0}",pymatgen_structure,Li6 B2 N4,Li3BN2,"{""B"": 2.0, ""Li"": 6.0, ""N"": 4.0}",True,0.0,0.0,0.0,PASS,0.0,201,-5.6817777763520905,56.0690659675278,0.30875421871940034,0.30875421871941455,182,37.35173644149288,18.099229109076507,False,False,False,True
train,qbb,antiperovskite,Li3OBr,"{""Br"": 1.0, ""Li"": 3.0, ""O"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/qbb/qbb_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb/relaxed_qbb.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qbb/ordered_adaptive_qbb.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li3 Br1 O1,Li3BrO,5,63.462416411706016,12.692483282341204,3.0542289205777955,1.9943840420028625,PASS,True,0,0,0,0,PASS,1.0,1.0,1.0,1,0.0,O;Br,0.0,0.0,0.0,0.0,0,0,0.0,3.0,3.0,0.0,0.0,0.0,,,"{""Br"": 1.0, ""Li"": 3.0, ""O"": 1.0}","{""Br"": 1.0, ""Li"": 3.0, ""O"": 1.0}","{""Br"": 0.0, ""Li"": 0.0, ""O"": 0.0}","{""Br"": 0.0, ""Li"": 0.0, ""O"": 0.0}","{""Br"": 0.0, ""Li"": 0.0, ""O"": 0.0}","{""Br"": true, ""Li"": true, ""O"": true}","{""Br"": true, ""Li"": true, ""O"": true}",neutral_assignment_found,"{""Br"": -1.0, ""Li"": 1.0, ""O"": -2.0}",pymatgen_structure,Li3 Br1 O1,Li3BrO,"{""Br"": 1.0, ""Li"": 3.0, ""O"": 1.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.5057640880415133,20.015596115721205,0.10760680101881359,0.10760680101881803,187,14.952419019601837,8.930722117126,False,False,False,True
train,qno,NASICON,LiTi2(PO4)3,"{""Li"": 1.0, ""O"": 12.0, ""P"": 3.0, ""Ti"": 2.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/qno/qno_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno/relaxed_qno.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qno/ordered_adaptive_qno.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li6 Ti12 P18 O72,LiTi2(PO4)3,108,1407.2098842309933,13.029721150286976,2.7441826291962523,1.524140019031639,PASS,True,0,0,0,0,PASS,6.0,6.0,6.0,6,0.0,Ti;P;O,0.0,0.0,0.0,0.0,0,0,0.0,6.0,6.0,0.0,0.0,0.0,,,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 12.0}","{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 12.0}","{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}","{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}","{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Ti"": 0.0}","{""Li"": true, ""O"": true, ""P"": true, ""Ti"": true}","{""Li"": true, ""O"": true, ""P"": true, ""Ti"": true}",neutral_assignment_found,"{""Li"": 1.0, ""O"": -2.0, ""P"": 5.0, ""Ti"": 4.0}",pymatgen_structure,Li6 Ti12 P18 O72,LiTi2(PO4)3,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 12.0}",True,0.0,0.0,0.0,PASS,0.0,201,-3.8030631486987367,39.38372746424939,0.2159339530647406,0.2159339530647557,183,323.81652395262523,18.175963414717835,False,False,False,True
train,qy4,sulfides,Li3Na5(TiS4)2,"{""Li"": 3.0, ""Na"": 5.0, ""S"": 8.0, ""Ti"": 2.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/qy4/qy4_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4/relaxed_qy4.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/qy4/ordered_adaptive_qy4.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Na20 Li12 Ti8 S32,Na5Li3(TiS4)2,72,1536.3286557531237,21.33789799657116,2.109928709733508,2.2490216851909612,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Na;Ti;S,0.0,0.0,0.0,0.0,0,0,0.0,12.0,12.0,0.0,0.0,0.0,,,"{""Li"": 12.0, ""Na"": 20.0, ""S"": 32.0, ""Ti"": 8.0}","{""Li"": 12.0, ""Na"": 20.0, ""S"": 32.0, ""Ti"": 8.0}","{""Li"": 0.0, ""Na"": 0.0, ""S"": 0.0, ""Ti"": 0.0}","{""Li"": 0.0, ""Na"": 0.0, ""S"": 0.0, ""Ti"": 0.0}","{""Li"": 0.0, ""Na"": 0.0, ""S"": 0.0, ""Ti"": 0.0}","{""Li"": true, ""Na"": true, ""S"": true, ""Ti"": true}","{""Li"": true, ""Na"": true, ""S"": true, ""Ti"": true}",neutral_assignment_found,"{""Li"": 1.0, ""Na"": 1.0, ""S"": -2.0, ""Ti"": 4.0}",pymatgen_structure,Na20 Li12 Ti8 S32,Na5Li3(TiS4)2,"{""Li"": 12.0, ""Na"": 20.0, ""S"": 32.0, ""Ti"": 8.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.3386321304112454,15.445496723070328,0.0839206442674083,0.08392064426741008,185,114.21446550120812,23.475270607863678,False,False,False,True
train,r99,perovskites,La0.62 Li0.14(Mg0.5W0.5)O3,"{""La"": 0.62, ""Li"": 0.14, ""Mg"": 0.5, ""O"": 3.0, ""W"": 0.5}",/content/obelix_composition_audit/combined_option_a_spectra/train/r99/r99_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99/relaxed_r99.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99/ordered_adaptive_r99.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS_INTEGERIZED_COMPOSITION,pymatgen_structure,Li1 La2 Mg2 W2 O12,LiLa2Mg2(WO6)2,19,246.5940497575435,12.978634197765448,6.013604452868395,1.8302107574124957,PASS,True,0,0,0,0,PASS_INTEGERIZED_COMPOSITION,4.0,4.0,4.0,4,0.0,O,0.7857142857142856,0.1935483870967742,0.48,0.48,0,0,0.02498894294559928,0.56,1.0,0.43999999999999995,0.43999999999999995,0.7857142857142856,,,"{""La"": 2.48, ""Li"": 0.56, ""Mg"": 2.0, ""O"": 12.0, ""W"": 2.0}","{""La"": 2.0, ""Li"": 1.0, ""Mg"": 2.0, ""O"": 12.0, ""W"": 2.0}","{""La"": -0.48, ""Li"": 0.44, ""Mg"": 0.0, ""O"": 0.0, ""W"": 0.0}","{""La"": 0.48, ""Li"": 0.44, ""Mg"": 0.0, ""O"": 0.0, ""W"": 0.0}","{""La"": 0.19354839, ""Li"": 0.78571429, ""Mg"": 0.0, ""O"": 0.0, ""W"": 0.0}","{""La"": true, ""Li"": true, ""Mg"": true, ""O"": true, ""W"": true}","{""La"": true, ""Li"": true, ""Mg"": true, ""O"": true, ""W"": true}",no_neutral_assignment_found,,pymatgen_structure,Li1 La2 Mg2 W2 O12,LiLa2Mg2(WO6)2,"{""La"": 2.0, ""Li"": 1.0, ""Mg"": 2.0, ""O"": 12.0, ""W"": 2.0}",True,0.0,0.0,0.0,PASS_INTEGERIZED_COMPOSITION,0.7857142857142856,201,-2.68852881901916,28.847951338111173,0.15768240078565166,0.1576824007856601,183,56.82185730958426,2.949054857421368,False,False,False,True
train,rty,nan,Li10Ge0.33Sn0.66P2S12,"{""Ge"": 0.33, ""Li"": 10.0, ""P"": 2.0, ""S"": 12.0, ""Sn"": 0.66}",/content/obelix_composition_audit/combined_option_a_spectra/train/rty/rty_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty/relaxed_rty.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty/ordered_adaptive_rty.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS_INTEGERIZED_COMPOSITION,pymatgen_structure,Li20 Sn1 Ge1 P4 S24,Li20SnGe(PS6)4,50,1109.2292685544314,22.18458537108863,1.8317919076919873,2.0552906395817874,PASS,True,0,0,0,0,PASS_INTEGERIZED_COMPOSITION,2.0,2.0,2.0,2,0.0,P;S,0.515151515151515,0.515151515151515,0.33999999999999997,0.33999999999999997,0,0,0.0067947178871548995,20.0,20.0,0.0,0.0,0.0,,,"{""Ge"": 0.66, ""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 1.32}","{""Ge"": 1.0, ""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 1.0}","{""Ge"": 0.34, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Sn"": -0.32}","{""Ge"": 0.34, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Sn"": 0.32}","{""Ge"": 0.51515152, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Sn"": 0.24242424}","{""Ge"": true, ""Li"": true, ""P"": true, ""S"": true, ""Sn"": true}","{""Ge"": true, ""Li"": true, ""P"": true, ""S"": true, ""Sn"": true}",neutral_assignment_found,"{""Ge"": 4.0, ""Li"": 1.0, ""P"": 5.0, ""S"": -2.0, ""Sn"": 4.0}",pymatgen_structure,Li20 Sn1 Ge1 P4 S24,Li20SnGe(PS6)4,"{""Ge"": 1.0, ""Li"": 20.0, ""P"": 4.0, ""S"": 24.0, ""Sn"": 1.0}",True,0.0,0.0,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,201,-1.6264459655615202,19.048491802804367,0.10337468884182943,0.10337468884183387,185,146.9935369954873,58.50529030030118,False,False,False,True
train,rwr,phosphates,Li8GeP4,"{""Ge"": 1.0, ""Li"": 8.0, ""P"": 4.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/rwr/rwr_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr/relaxed_rwr.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rwr/ordered_adaptive_rwr.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,PASS,pymatgen_structure,Li64 Ge8 P32,Li8GeP4,104,1642.0592608784837,15.789031354600805,2.039198214130868,2.3376465010962266,PASS,True,0,0,0,0,PASS,8.0,8.0,8.0,8,0.0,Ge;P,0.0,0.0,0.0,0.0,0,0,0.0,64.0,64.0,0.0,0.0,0.0,,,"{""Ge"": 8.0, ""Li"": 64.0, ""P"": 32.0}","{""Ge"": 8.0, ""Li"": 64.0, ""P"": 32.0}","{""Ge"": 0.0, ""Li"": 0.0, ""P"": 0.0}","{""Ge"": 0.0, ""Li"": 0.0, ""P"": 0.0}","{""Ge"": 0.0, ""Li"": 0.0, ""P"": 0.0}","{""Ge"": true, ""Li"": true, ""P"": true}","{""Ge"": true, ""Li"": true, ""P"": true}",neutral_assignment_found,"{""Ge"": 4.0, ""Li"": 1.0, ""P"": -3.0}",pymatgen_structure,Li64 Ge8 P32,Li8GeP4,"{""Ge"": 8.0, ""Li"": 64.0, ""P"": 32.0}",True,0.0,0.0,0.0,PASS,0.0,201,-1.34212634372206,16.363273483716913,0.08852699913719486,0.08852699913719775,185,315.95971919773035,195.14298455012354,False,False,False,True
train,s3h,perovskites,La0.5Li0.5TiO3,"{""La"": 0.5, ""Li"": 0.5, ""O"": 3.0, ""Ti"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/s3h/s3h_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/s3h/relaxed_s3h.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/s3h/ordered_adaptive_s3h.cif,automatic_same_folder,5150.0,ordered_pre_relaxation_structure,,missing,,FAIL_ELEMENT_SET,pymatgen_structure,La1 Ti2 O6,LaTi2O6,9,118.67925994669336,13.186584438521486,4.626198208246,1.8317757609429532,PASS,True,0,0,0,0,FAIL_ELEMENT_SET,2.0,2.0,2.0,2,0.0,Ti;O,1.0,0.0,1.0,0.0,1,0,0.09999999999999998,1.0,0.0,-1.0,1.0,-1.0,Li,,"{""La"": 1.0, ""Li"": 1.0, ""O"": 6.0, ""Ti"": 2.0}","{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}","{""La"": 0.0, ""Li"": -1.0, ""O"": 0.0, ""Ti"": 0.0}","{""La"": 0.0, ""Li"": 1.0, ""O"": 0.0, ""Ti"": 0.0}","{""La"": 0.0, ""Li"": 1.0, ""O"": 0.0, ""Ti"": 0.0}","{""La"": true, ""Li"": false, ""O"": true, ""Ti"": true}","{""La"": true, ""Li"": true, ""O"": true, ""Ti"": true}",no_neutral_assignment_found,,pymatgen_structure,La1 Ti2 O6,LaTi2O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",True,0.0,0.0,0.0,FAIL_ELEMENT_SET,-1.0,201,-5.242267377708213,27.36914751884977,0.16305707448278994,0.16305707448279705,168,26.843709439152992,0.0,False,False,False,True
train,sg0,oxides,LiScO2,"{""Li"": 1.0, ""O"": 2.0, ""Sc"": 1.0}",/content/obelix_composition_audit/combined_option_a_spectra/train/sg0/sg0_combined_Total_DOS_Li_PDOS.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0/relaxed_sg0.cif,automatic_same_folder,5200.0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/sg0/ordered_sqs_like_sg0.cif,automatic_same_folder,2150.0,fallback_unverified_source_candidate,,missing,,PASS,pymatgen_structure,Li4 Sc4 O8,LiScO2,16,166.06714703348896,10.37919668959306,3.355560927719602,2.117306344806185,PASS,True,0,0,0,0,PASS,4.0,4.0,4.0,4,0.0,Sc;O,0.0,0.0,0.0,0.0,0,0,0.0,4.0,4.0,0.0,0.0,0.0,,,"{""Li"": 4.0, ""O"": 8.0, ""Sc"": 4.0}","{""Li"": 4.0, ""O"": 8.0, ""Sc"": 4.0}","{""Li"": 0.0, ""O"": 0.0, ""Sc"": 0.0}","{""Li"": 0.0, ""O"": 0.0, ""Sc"": 0.0}","{""Li"": 0.0, ""O"": 0.0, ""Sc"": 0.0}","{""Li"": true, ""O"": true, ""Sc"": true}","{""Li"": true, ""O"": true, ""Sc"": true}",neutral_assignment_found,"{""Li"": 1.0, ""O"": -2.0, ""Sc"": 3.0}",pymatgen_structure,Li4 Sc4 O8,LiScO2,"{""Li"": 4.0, ""O"": 8.0, ""Sc"": 4.0}",True,0.0,0.0,0.0,PASS,0.0,201,-2.9340564581153283,22.140390623188868,0.12537223540652098,0.12537223540652676,177,23.996402030942907,5.993776112260006,False,False,False,True
