split,ID,family,intended_formula_OBELiX,production_formula,audit_status,priority_rank,reasons,Li_relative_error,composition_total_variation_error,median_native_spacing_THz,max_plotted_frequency_THz,true_min_eigenfrequency_THz,production_structure_file,spectrum_file
train,h7r,NASICON,Li(Ti1.4Sn0.6)(PO4)3,Li6 Ti8 Sn4 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0,0.0037037037037036986,0.2171439704663216,39.01124561245794,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/relaxed_h7r.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/h7r/h7r_combined_Total_DOS_Li_PDOS.csv
train,hai,phosphates,Pb6.12Ca1.9Li1.96(PO4)6,Li2 Ca2 P6 Pb6 O24,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.02040816326530614,0.0034517258629315206,0.1992939204774249,35.737150793028505,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/relaxed_hai.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/hai/hai_combined_Total_DOS_Li_PDOS.csv
train,hbz,argyrodites,Li6P(S4.8Se0.2)Br,Li24 P4 Se1 S19 Br4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0,0.0038461538461538394,0.10576064439547572,19.44536309871744,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/relaxed_hbz.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/hbz/hbz_combined_Total_DOS_Li_PDOS.csv
train,iiy,argyrodites,Li6.2P0.8Si0.2S5Br,Li25 Si1 P3 S20 Br4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.008064516129032228,0.005717552887364205,0.1046149185851295,19.2609630254078,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy/relaxed_iiy.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/iiy/iiy_combined_Total_DOS_Li_PDOS.csv
train,ik8,LGPS,Li10(Ge0.416Sn0.584)P2S12,Li20 Sn1 Ge1 P4 S24,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0,0.00336,0.10669419096145782,19.583968671244644,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ik8/relaxed_ik8.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ik8/ik8_combined_Total_DOS_Li_PDOS.csv
train,iqt,NASICON,Li1.4Al0.4Ti1.6(PO4)3,Li8 Ti10 Al2 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.04761904761904746,0.006916996047430809,0.22511888845941463,40.81674145690464,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iqt/relaxed_iqt.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/iqt/iqt_combined_Total_DOS_Li_PDOS.csv
train,ish,argyrodites,Li6.175P0.825Si0.175S5Br,Li25 Si1 P3 S20 Br4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.01214574898785428,0.008592603200744694,0.10446316949558287,19.229334194342,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ish/relaxed_ish.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ish/ish_combined_Total_DOS_Li_PDOS.csv
train,ix1,NASICON,Li0.91Hf2.022(PO4)3,Li5 Hf12 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.08424908424908424,0.004628075742003506,0.2157677644928837,39.49200337810164,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ix1/relaxed_ix1.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ix1/ix1_combined_Total_DOS_Li_PDOS.csv
train,jkq,oxides,(Li0.55Mg0.45)(Li0.445Mg0.055)Ti1.5O4,Li8 Mg4 Ti12 O32,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.005025125628140596,0.000714285714285709,0.14377297161040392,25.829336987215218,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jkq/relaxed_jkq.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/jkq/jkq_combined_Total_DOS_Li_PDOS.csv
train,jl4,oxides,(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,Li9 Mg3 Ti12 O32,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.05140186915887844,0.007857142857142868,0.14292811645696313,25.529339579556005,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/jl4/relaxed_jl4.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/jl4/jl4_combined_Total_DOS_Li_PDOS.csv
train,k4x,LGPS,Li10.35Si1.35P1.65S12,Li21 Si3 P3 S24,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.01449275362318844,0.0090497737556561,0.10346213104097868,18.99817803018692,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/k4x/relaxed_k4x.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/k4x/k4x_combined_Total_DOS_Li_PDOS.csv
train,kab,NASICON,Li1.3Al0.3Ti1.7(PO4)3,Li8 Ti10 Al2 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.025641025641025546,0.003477396920019901,0.22511992602773745,40.81672449782842,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kab/relaxed_kab.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kab/kab_combined_Total_DOS_Li_PDOS.csv
train,kbu,garnet,Li5.70La3Ta1.65Sm0.35O12,Li46 La24 Sm3 Ta13 O96,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.008771929824561372,0.002710945442222958,0.13685380219783227,25.16871275781508,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kbu/relaxed_kbu.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kbu/kbu_combined_Total_DOS_Li_PDOS.csv
train,kop,nan,Li10Ge0.66Sn0.33P2S12,Li20 Sn1 Ge1 P4 S24,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0,0.0067947178871548995,0.10334686339920043,19.022415214434755,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/kop/relaxed_kop.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/kop/kop_combined_Total_DOS_Li_PDOS.csv
train,lap,NASICON,Li1.3Al0.3Ti1.7(PO4)3,Li8 Ti10 Al2 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.025641025641025546,0.003477396920019901,0.22511846648233202,40.81669488538701,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lap/relaxed_lap.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/lap/lap_combined_Total_DOS_Li_PDOS.csv
train,lpx,NASICON,Li1.15Y0.15Zr1.85(PO4)3,Li7 Y1 Zr11 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.014492753623188484,0.0017691510602269528,0.21786996568597172,40.03500657006167,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lpx/relaxed_lpx.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/lpx/lpx_combined_Total_DOS_Li_PDOS.csv
train,lxk,argyrodites,Li6.7P0.3Ge0.7S5I,Li27 Ge3 P1 S20 I4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.007462686567164152,0.005308560053085592,0.10247015301979445,18.86664465704552,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/lxk/relaxed_lxk.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/lxk/lxk_combined_Total_DOS_Li_PDOS.csv
train,m0v,oxides,Li(Li0.34Ti1.66)O4,Li11 Ti13 O32,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.026119402985074567,0.004999999999999977,0.15793988645473211,28.27373393601061,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/m0v/relaxed_m0v.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/m0v/m0v_combined_Total_DOS_Li_PDOS.csv
train,my9,NASICON,Li1.2Al0.2Ti1.8(PO4)3,Li7 Ti11 Al1 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.027777777777777683,0.0035285815102329065,0.22367658785226574,40.12701985855638,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/my9/relaxed_my9.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/my9/my9_combined_Total_DOS_Li_PDOS.csv
train,nip,LGPS,Li9.81Sn0.81P2.19S12,Li20 Sn2 P4 S24,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.019367991845056012,0.011946795646916582,0.10279465499475338,18.825022977260453,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/nip/relaxed_nip.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/nip/nip_combined_Total_DOS_Li_PDOS.csv
train,o5q,nan,Li6.8La3Zr1.8Ta0.2O12,Li54 La24 Zr14 Ta2 O96,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.007352941176470562,0.003449800973020802,0.12991911918380833,23.918599661269354,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/o5q/relaxed_o5q.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/o5q/o5q_combined_Total_DOS_Li_PDOS.csv
train,opo,layered,Li0.6[Li0.2Sn0.8S2],Li5 Sn5 S12,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.04166666666666651,0.010101010101010055,0.0800635154964413,13.85562841986745,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/opo/relaxed_opo.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/opo/opo_combined_Total_DOS_Li_PDOS.csv
train,pa1,argyrodites,Li6.6P0.4Ge0.6S5I,Li26 Ge2 P2 S20 I4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.015151515151515098,0.01089324618736382,0.10657593724720549,19.614157472318976,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/pa1/relaxed_pa1.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/pa1/pa1_combined_Total_DOS_Li_PDOS.csv
train,r99,perovskites,La0.62 Li0.14(Mg0.5W0.5)O3,Li1 La2 Mg2 W2 O12,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.7857142857142856,0.02498894294559928,0.15768240078565166,28.847951338111173,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/r99/relaxed_r99.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/r99/r99_combined_Total_DOS_Li_PDOS.csv
train,rty,nan,Li10Ge0.33Sn0.66P2S12,Li20 Sn1 Ge1 P4 S24,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0,0.0067947178871548995,0.10337468884182943,19.048491802804367,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/rty/relaxed_rty.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/rty/rty_combined_Total_DOS_Li_PDOS.csv
train,t2c,argyrodites,Li6P(S4.1Se0.9)Br,Li24 P4 Se4 S16 Br4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0,0.007692307692307679,0.10560509447751976,19.36093373480964,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/t2c/relaxed_t2c.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/t2c/t2c_combined_Total_DOS_Li_PDOS.csv
train,u0c,oxides,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,Li10 Mg2 Ti13 O32,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.041666666666666706,0.010526315789473694,0.1495664468043083,27.420515333722825,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/u0c/relaxed_u0c.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/u0c/u0c_combined_Total_DOS_Li_PDOS.csv
train,ueu,garnet,Li5.74La3Zr1.5Ta0.5O12,Li46 La24 Zr12 Ta4 O96,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0017421602787456073,0.00032860718876548227,0.13882746764770948,25.4517023664628,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ueu/relaxed_ueu.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ueu/ueu_combined_Total_DOS_Li_PDOS.csv
train,ui6,LGPS,Li10.35(Sn0.27Si1.08)P1.65S12,Li21 Si2 Sn1 P3 S24,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.01449275362318844,0.012437637777004285,0.10456772970307426,19.17075023852067,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ui6/relaxed_ui6.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ui6/ui6_combined_Total_DOS_Li_PDOS.csv
train,uox,phosphates,Li3.7Zn0.7Ga0.3(PO4)2,Li7 Zn1 Ga1 P4 O16,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.0540540540540541,0.02345765892563918,0.21521083538613972,38.67500469233144,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uox/relaxed_uox.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uox/uox_combined_Total_DOS_Li_PDOS.csv
train,usu,sulfides,Li4.4Al0.4Sn0.6S4,Li9 Al1 Sn1 S8,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.022727272727272645,0.01567749160134378,0.09277725788984714,16.487010301235067,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/usu/relaxed_usu.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/usu/usu_combined_Total_DOS_Li_PDOS.csv
train,uut,argyrodites,Li6P(S4.7Se0.3)Br,Li24 P4 Se1 S19 Br4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.0,0.0038461538461538377,0.10440638714685768,19.14117087409175,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uut/relaxed_uut.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uut/uut_combined_Total_DOS_Li_PDOS.csv
train,uxi,chlorides,Li1.65Mn0.65In0.35Cl4,Li13 Mn5 In3 Cl32,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.015151515151515098,0.00624202014470137,0.08803453099754677,16.13966392869968,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxi/relaxed_uxi.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uxi/uxi_combined_Total_DOS_Li_PDOS.csv
train,uxo,LISICON,Li2.88PO3.73N0.14,Li12 P4 N1 O15,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.041666666666666706,0.01657258064516129,0.19093325263350613,35.004429340404656,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxo/relaxed_uxo.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/uxo/uxo_combined_Total_DOS_Li_PDOS.csv
train,vy5,oxides,(K0.1Li0.9)(SbO3),K1 Li11 Sb12 O36,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.01851851851851845,0.0033333333333333184,0.13590237306138242,24.915435125149447,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vy5/relaxed_vy5.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/vy5/vy5_combined_Total_DOS_Li_PDOS.csv
train,wsd,argyrodites,Li6.3P0.7Si0.3S5Br,Li25 Si1 P3 S20 Br4,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.007936507936507908,0.0056745637679103435,0.10514324238069328,19.27626115685032,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wsd/relaxed_wsd.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/wsd/wsd_combined_Total_DOS_Li_PDOS.csv
train,xub,oxides,(Li0.74Mg0.26)(Li0.40Mg0.04Ti1.56)O4,Li9 Mg2 Ti12 O32,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.013157894736842212,0.011168831168831175,0.1426969661847135,26.161110224569715,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xub/relaxed_xub.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/xub/xub_combined_Total_DOS_Li_PDOS.csv
train,ym6,NASICON,Li1.3Al0.3Ti1.7(PO4)3,Li8 Ti10 Al2 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.025641025641025546,0.003477396920019901,0.22599421393773156,40.984356802809046,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ym6/relaxed_ym6.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/ym6/ym6_combined_Total_DOS_Li_PDOS.csv
train,yq2,NASICON,Li1.1Al0.1Ti1.9(PO4)3,Li7 Ti11 Al1 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,0.06060606060606052,0.0070961528714075925,0.22424600116435567,39.8693492562141,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yq2/relaxed_yq2.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/yq2/yq2_combined_Total_DOS_Li_PDOS.csv
train,yqu,NASICON,Li1.2Ti1.8Al0.2(PO4)3,Li7 Ti11 Al1 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.027777777777777683,0.0035285815102329065,0.22409072772146033,40.4179813748987,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yqu/relaxed_yqu.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/yqu/yqu_combined_Total_DOS_Li_PDOS.csv
train,z7n,NASICON,Li0.86Hf2.035(PO4)3,Li5 Hf12 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.031007751937984523,0.0028985280177985587,0.22515732555427626,39.63830562162739,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z7n/relaxed_z7n.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/z7n/z7n_combined_Total_DOS_Li_PDOS.csv
train,z9y,NASICON,Li1.2Al0.2Ti1.8(PO4)3,Li7 Ti11 Al1 P18 O72,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.027777777777777683,0.0035285815102329065,0.22897211800032835,40.75140914747115,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z9y_2/relaxed_z9y.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/z9y/z9y_combined_Total_DOS_Li_PDOS.csv
train,zxr,garnet,Li6SrLa2Ta2O12,Sr8 Li47 La16 Ta16 O96,PASS_INTEGERIZED_COMPOSITION,98,MISSING_EIGEN_FREQUENCIES,-0.020833333333333332,0.004038964124495146,0.13777017115577905,25.25786453980779,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/zxr/relaxed_zxr.cif,/content/obelix_composition_audit/combined_option_a_spectra/train/zxr/zxr_combined_Total_DOS_Li_PDOS.csv
test,1ty,nan,Li4GeS3Se,Li16 Ge4 Se4 S12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.08327868550465212,14.883266474711911,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/1ty/relaxed_1ty.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/1ty/1ty_combined_Total_DOS_Li_PDOS.csv
test,24k,argyrodites,Li7Ge3PS12,Li14 Ge6 P2 S24,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.10501701813432684,19.308351516132213,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/24k/relaxed_24k.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/24k/24k_combined_Total_DOS_Li_PDOS.csv
test,2r7,molybdates,Li3Cr(MoO4)3,Li12 Cr4 Mo12 O48,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.17132036740944168,30.687988493310723,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/2r7/relaxed_2r7.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/2r7/2r7_combined_Total_DOS_Li_PDOS.csv
test,2uv,Chalcogenidotetrelates,Li4SnSe4,Li16 Sn4 Se16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.06859832650875462,12.643587068617355,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/2uv/relaxed_2uv.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/2uv/2uv_combined_Total_DOS_Li_PDOS.csv
test,4p7,antiperovskite,Li3ClO,Li3 Cl1 O1,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.12194746871760742,21.55975104201364,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/4p7/relaxed_4p7.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/4p7/4p7_combined_Total_DOS_Li_PDOS.csv
test,7cr,Borophosphates,Li2NaBP2O8,Na2 Li4 B2 P4 O16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.22672256057332962,40.468921370589214,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/7cr/relaxed_7cr.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/7cr/7cr_combined_Total_DOS_Li_PDOS.csv
test,9n0,perovskites,Li0.3Na0.2La0.5Nb2O6,Na2 Li3 La5 Nb20 O60,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.19471679227554262,32.33600407639956,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/9n0/relaxed_9n0.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/9n0/9n0_combined_Total_DOS_Li_PDOS.csv
test,aab,nan,Li4Ge0.25Sn0.75Se4,Li16 Sn3 Ge1 Se16,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.069079467204028,12.72276228537608,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/aab/relaxed_aab.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/aab/aab_combined_Total_DOS_Li_PDOS.csv
test,ar1,nan,Li4SnS3Se,Li16 Sn4 Se4 S12,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.08450260113550101,15.409155995369888,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ar1/relaxed_ar1.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/ar1/ar1_combined_Total_DOS_Li_PDOS.csv
test,ard,oxides,LiTa2PO8,Li8 Ta16 P8 O64,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.2136486678404932,38.04621088322918,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/ard/relaxed_ard.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/ard/ard_combined_Total_DOS_Li_PDOS.csv
test,b56,molybdates,Li2Mg2(MoO4)3,Li8 Mg8 Mo12 O48,PASS,99,MISSING_EIGEN_FREQUENCIES,0.0,0.0,0.1701375826620371,30.798645617223183,,/content/drive/.shortcut-targets-by-id/1uDZz5V21SkVn1nYYRn2QD8YrBPfGKoF1/Test_cif_dos_code-2/b56/relaxed_b56.cif,/content/obelix_composition_audit/combined_option_a_spectra/test/b56/b56_combined_Total_DOS_Li_PDOS.csv
