split,ID,file,selected,candidate_rank,score,selection_margin,source_total_dos,source_li_pdos,source_folder,status,frequency,total,li
train,cy2,/content/obelix_composition_audit/combined_option_a_spectra/train/cy2/cy2_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cy2/Total_DOS_cy2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cy2/Lithium_PDOS_cy2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/cy2,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,d7f,/content/obelix_composition_audit/combined_option_a_spectra/train/d7f/d7f_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d7f/Total_DOS_d7f.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d7f/Lithium_PDOS_d7f.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d7f,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,d9l,/content/obelix_composition_audit/combined_option_a_spectra/train/d9l/d9l_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d9l/Total_DOS_d9l.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d9l/Lithium_PDOS_d9l.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/d9l,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,dae,/content/obelix_composition_audit/combined_option_a_spectra/train/dae/dae_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dae/Total_DOS_dae.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dae/Lithium_PDOS_dae.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dae,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,dc8,/content/obelix_composition_audit/combined_option_a_spectra/train/dc8/dc8_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dc8/Total_DOS_dc8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dc8/Lithium_PDOS_dc8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dc8,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,deu,/content/obelix_composition_audit/combined_option_a_spectra/train/deu/deu_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/deu/Total_DOS_deu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/deu/Lithium_PDOS_deu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/deu,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,dlj,/content/obelix_composition_audit/combined_option_a_spectra/train/dlj/dlj_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dlj/Total_DOS_dlj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dlj/Lithium_PDOS_dlj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dlj,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,dmq,/content/obelix_composition_audit/combined_option_a_spectra/train/dmq/dmq_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dmq/Total_DOS_dmq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dmq/Lithium_PDOS_dmq.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dmq,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,dth,/content/obelix_composition_audit/combined_option_a_spectra/train/dth/dth_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dth/Total_DOS_dth.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dth/Lithium_PDOS_dth.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dth,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,dvn,/content/obelix_composition_audit/combined_option_a_spectra/train/dvn/dvn_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dvn/Total_DOS_dvn.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dvn/Lithium_PDOS_dvn.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/dvn,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,e6a,/content/obelix_composition_audit/combined_option_a_spectra/train/e6a/e6a_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e6a/Total_DOS_e6a.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e6a/Lithium_PDOS_e6a.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e6a,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,e81,/content/obelix_composition_audit/combined_option_a_spectra/train/e81/e81_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e81/Total_DOS_e81.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e81/Lithium_PDOS_e81.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/e81,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ek5,/content/obelix_composition_audit/combined_option_a_spectra/train/ek5/ek5_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ek5/Total_DOS_ek5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ek5/Lithium_PDOS_ek5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ek5,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,etz,/content/obelix_composition_audit/combined_option_a_spectra/train/etz/etz_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/etz/Total_DOS_etz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/etz/Lithium_PDOS_etz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/etz,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,fam,/content/obelix_composition_audit/combined_option_a_spectra/train/fam/fam_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fam/Total_DOS_fam.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fam/Lithium_PDOS_fam.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fam,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,fft,/content/obelix_composition_audit/combined_option_a_spectra/train/fft/fft_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft/Total_DOS_fft.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft/Lithium_PDOS_fft.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,fj5,/content/obelix_composition_audit/combined_option_a_spectra/train/fj5/fj5_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5/Total_DOS_fj5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5/Lithium_PDOS_fj5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,fkj,/content/obelix_composition_audit/combined_option_a_spectra/train/fkj/fkj_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/Total_DOS_fkj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/Lithium_PDOS_fkj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,fwz,/content/obelix_composition_audit/combined_option_a_spectra/train/fwz/fwz_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/Total_DOS_fwz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/Lithium_PDOS_fwz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,g5q,/content/obelix_composition_audit/combined_option_a_spectra/train/g5q/g5q_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/Total_DOS_g5q.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/Lithium_PDOS_g5q.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,ga9,/content/obelix_composition_audit/combined_option_a_spectra/train/ga9/ga9_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/Total_DOS_ga9.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/Lithium_PDOS_ga9.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gas,/content/obelix_composition_audit/combined_option_a_spectra/train/gas/gas_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/Total_DOS_gas.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/Lithium_PDOS_gas.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gcj,/content/obelix_composition_audit/combined_option_a_spectra/train/gcj/gcj_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/Total_DOS_gcj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/Lithium_PDOS_gcj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gdr,/content/obelix_composition_audit/combined_option_a_spectra/train/gdr/gdr_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/Total_DOS_gdr.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/Lithium_PDOS_gdr.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gkl,/content/obelix_composition_audit/combined_option_a_spectra/train/gkl/gkl_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/Total_DOS_gkl.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/Lithium_PDOS_gkl.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,goi,/content/obelix_composition_audit/combined_option_a_spectra/train/goi/goi_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/Total_DOS_goi.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/Lithium_PDOS_goi.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gvd,/content/obelix_composition_audit/combined_option_a_spectra/train/gvd/gvd_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/Total_DOS_gvd.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/Lithium_PDOS_gvd.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gw2,/content/obelix_composition_audit/combined_option_a_spectra/train/gw2/gw2_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/Total_DOS_gw2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/Lithium_PDOS_gw2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gxz,/content/obelix_composition_audit/combined_option_a_spectra/train/gxz/gxz_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/Total_DOS_gxz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/Lithium_PDOS_gxz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,gz8,/content/obelix_composition_audit/combined_option_a_spectra/train/gz8/gz8_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/Total_DOS_gz8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/Lithium_PDOS_gz8.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,h6c,/content/obelix_composition_audit/combined_option_a_spectra/train/h6c/h6c_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/Total_DOS_h6c.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/Lithium_PDOS_h6c.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,h7r,/content/obelix_composition_audit/combined_option_a_spectra/train/h7r/h7r_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/Total_DOS_h7r.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/Lithium_PDOS_h7r.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,h82,/content/obelix_composition_audit/combined_option_a_spectra/train/h82/h82_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/Total_DOS_h82.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/Lithium_PDOS_h82.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,h89,/content/obelix_composition_audit/combined_option_a_spectra/train/h89/h89_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/Total_DOS_h89.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/Lithium_PDOS_h89.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,hai,/content/obelix_composition_audit/combined_option_a_spectra/train/hai/hai_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/Total_DOS_hai.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/Lithium_PDOS_hai.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,hbz,/content/obelix_composition_audit/combined_option_a_spectra/train/hbz/hbz_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/Total_DOS_hbz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/Lithium_PDOS_hbz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,hcm,/content/obelix_composition_audit/combined_option_a_spectra/train/hcm/hcm_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/Total_DOS_hcm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/Lithium_PDOS_hcm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,hja,/content/obelix_composition_audit/combined_option_a_spectra/train/hja/hja_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/Total_DOS_hja.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/Lithium_PDOS_hja.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,hta,/content/obelix_composition_audit/combined_option_a_spectra/train/hta/hta_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hta/Total_DOS_hta.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hta/Lithium_PDOS_hta.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hta,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,hud,/content/obelix_composition_audit/combined_option_a_spectra/train/hud/hud_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hud/Total_DOS_hud.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hud/Lithium_PDOS_hud.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hud,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
train,hx7,/content/obelix_composition_audit/combined_option_a_spectra/train/hx7/hx7_combined_Total_DOS_Li_PDOS.csv,True,1,2049.93,,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hx7/Total_DOS_hx7.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hx7/Lithium_PDOS_hx7.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hx7,combined_from_separate_csv,Frequency_THz,Total_DOS,Li_PDOS
