split,ID,family,intended_formula_OBELiX,source_role,source_file,production_file,source_formula,production_formula,source_counts_json,production_counts_json,source_partial_or_mixed_sites,source_mixed_species_sites,source_underoccupied_sites,source_to_production_status,source_to_OBELiX_status,production_to_OBELiX_status,source_to_production_max_absolute_count_change,source_to_production_element_set_preserved,source_to_production_Li_count_error,vacancy_or_partial_occupancy_preservation,source_to_production_delta_json
train,fam,garnet,Li5.90La3Ta1.55Sm0.45O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fam/ordered_adaptive_fam.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fam/relaxed_fam.cif,Li47 La24 Sm4 Ta12 O96,Li47 La24 Sm4 Ta12 O96,"{""La"": 24.0, ""Li"": 47.0, ""O"": 96.0, ""Sm"": 4.0, ""Ta"": 12.0}","{""La"": 24.0, ""Li"": 47.0, ""O"": 96.0, ""Sm"": 4.0, ""Ta"": 12.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Sm"": 0.0, ""Ta"": 0.0}"
train,fft,nitrides,Li3N,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft/ordered_adaptive_fft.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fft/relaxed_fft.cif,Li6 N2,Li6 N2,"{""Li"": 6.0, ""N"": 2.0}","{""Li"": 6.0, ""N"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""N"": 0.0}"
train,fj5,LISICON,Li6.5O8P1.5Si0.5,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5/ordered_adaptive_fj5.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fj5/relaxed_fj5.cif,Li13 Si1 P3 O16,Li13 Si1 P3 O16,"{""Li"": 13.0, ""O"": 16.0, ""P"": 3.0, ""Si"": 1.0}","{""Li"": 13.0, ""O"": 16.0, ""P"": 3.0, ""Si"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Si"": 0.0}"
train,fkj,argyrodites,Li6.5P0.5Si0.5S5Br,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/ordered_adaptive_fkj.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fkj/relaxed_fkj.cif,Li26 Si2 P2 S20 Br4,Li26 Si2 P2 S20 Br4,"{""Br"": 4.0, ""Li"": 26.0, ""P"": 2.0, ""S"": 20.0, ""Si"": 2.0}","{""Br"": 4.0, ""Li"": 26.0, ""P"": 2.0, ""S"": 20.0, ""Si"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Br"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Si"": 0.0}"
train,fwz,thio-LISICON,Li2SiS3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/ordered_adaptive_fwz.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/fwz/relaxed_fwz.cif,Li8 Si4 S12,Li8 Si4 S12,"{""Li"": 8.0, ""S"": 12.0, ""Si"": 4.0}","{""Li"": 8.0, ""S"": 12.0, ""Si"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""S"": 0.0, ""Si"": 0.0}"
train,g5q,garnet,Li6.5La3Zr1.5Ta0.5O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/ordered_adaptive_g5q.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/relaxed_g5q.cif,Li52 La24 Zr12 Ta4 O96,Li52 La24 Zr12 Ta4 O96,"{""La"": 24.0, ""Li"": 52.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}","{""La"": 24.0, ""Li"": 52.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0, ""Zr"": 0.0}"
train,ga9,argyrodites,LiCe(BH4)3Cl,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/ordered_adaptive_ga9.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/relaxed_ga9.cif,Li6 Ce8 B24 H96 Cl8,Li6 Ce8 B24 H96 Cl8,"{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 6.0}","{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 6.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,FAIL_LI_STOICHIOMETRY,FAIL_LI_STOICHIOMETRY,0.0,True,0.0,exactly_preserved_through_relaxation,"{""B"": 0.0, ""Ce"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": 0.0}"
train,gas,perovskites,Li0.31La0.63(Ti0.9Co0.1)O3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/ordered_adaptive_gas.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/relaxed_gas.cif,Li0.5 La0.5 Ti0.5 Co0.5 O3,Li1 La1 Ti1 Co1 O3,"{""Co"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 3.0, ""Ti"": 0.5}","{""Co"": 1.0, ""La"": 1.0, ""Li"": 1.0, ""O"": 3.0, ""Ti"": 1.0}",2,2,0,FAIL_RELAXATION_CHANGED_COMPOSITION,FAIL_GENERAL_STOICHIOMETRY,FAIL_GENERAL_STOICHIOMETRY,0.5,True,0.5,not_preserved_through_relaxation,"{""Co"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 0.0, ""Ti"": 0.5}"
train,gcj,garnet,Li6(La2Ca)(NbO6)2,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/ordered_adaptive_gcj.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/relaxed_gcj.cif,Li48 Ca8 La16 Nb16 O96,Li48 Ca8 La16 Nb16 O96,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}","{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ca"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}"
train,gdr,garnet,Li6.2La3Zr1.2Ta0.8O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/ordered_adaptive_gdr.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/relaxed_gdr.cif,Li50 La24 Zr10 Ta6 O96,Li50 La24 Zr10 Ta6 O96,"{""La"": 24.0, ""Li"": 50.0, ""O"": 96.0, ""Ta"": 6.0, ""Zr"": 10.0}","{""La"": 24.0, ""Li"": 50.0, ""O"": 96.0, ""Ta"": 6.0, ""Zr"": 10.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0, ""Zr"": 0.0}"
train,gkl,garnet,Li5La3Nb2O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/ordered_adaptive_gkl.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/relaxed_gkl.cif,Li40 La24 Nb16 O96,Li40 La24 Nb16 O96,"{""La"": 24.0, ""Li"": 40.0, ""Nb"": 16.0, ""O"": 96.0}","{""La"": 24.0, ""Li"": 40.0, ""Nb"": 16.0, ""O"": 96.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}"
train,goi,nan,LiClC3H7NO,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/ordered_adaptive_goi.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/relaxed_goi.cif,Li4 H28 C12 N4 Cl4 O4,Li4 H28 C12 N4 Cl4 O4,"{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}","{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""C"": 0.0, ""Cl"": 0.0, ""H"": 0.0, ""Li"": 0.0, ""N"": 0.0, ""O"": 0.0}"
train,gvd,nitrides,Li3N,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/ordered_adaptive_gvd.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/relaxed_gvd.cif,Li3 N1,Li3 N1,"{""Li"": 3.0, ""N"": 1.0}","{""Li"": 3.0, ""N"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""N"": 0.0}"
train,gw2,NASICON,Li1.4Al0.4Ge1.6(PO4)3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/ordered_adaptive_gw2.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/relaxed_gw2.cif,Li8 Al2 Ge10 P18 O72,Li8 Al2 Ge10 P18 O72,"{""Al"": 2.0, ""Ge"": 10.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0}","{""Al"": 2.0, ""Ge"": 10.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Al"": 0.0, ""Ge"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0}"
train,gxz,phosphates,Li4Zn(PO4)2,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/ordered_adaptive_gxz.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/relaxed_gxz.cif,Li8 Zn2 P4 O16,Li8 Zn2 P4 O16,"{""Li"": 8.0, ""O"": 16.0, ""P"": 4.0, ""Zn"": 2.0}","{""Li"": 8.0, ""O"": 16.0, ""P"": 4.0, ""Zn"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Zn"": 0.0}"
train,gz8,garnet,Li5La3Ta2O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/ordered_adaptive_gz8.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/relaxed_gz8.cif,Li40 La24 Ta16 O96,Li40 La24 Ta16 O96,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}","{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0}"
train,h6c,LISICON,Li3VO4,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/ordered_adaptive_h6c.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/relaxed_h6c.cif,Li6 V2 O8,Li6 V2 O8,"{""Li"": 6.0, ""O"": 8.0, ""V"": 2.0}","{""Li"": 6.0, ""O"": 8.0, ""V"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""O"": 0.0, ""V"": 0.0}"
train,h7r,NASICON,Li(Ti1.4Sn0.6)(PO4)3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/ordered_adaptive_h7r.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/relaxed_h7r.cif,Li6 Ti8 Sn4 P18 O72,Li6 Ti8 Sn4 P18 O72,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Sn"": 4.0, ""Ti"": 8.0}","{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Sn"": 4.0, ""Ti"": 8.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Sn"": 0.0, ""Ti"": 0.0}"
train,h82,argyrodites,Li6PS5Br0.25I0.75,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/ordered_adaptive_h82.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/relaxed_h82.cif,Li24 P4 S20 I3 Br1,Li24 P4 S20 I3 Br1,"{""Br"": 1.0, ""I"": 3.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}","{""Br"": 1.0, ""I"": 3.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Br"": 0.0, ""I"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0}"
train,h89,garnet,Li6BaLa2Ta2O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/ordered_adaptive_h89.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/relaxed_h89.cif,Ba8 Li48 La16 Ta16 O96,Ba8 Li48 La16 Ta16 O96,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}","{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ba"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0}"
train,hai,phosphates,Pb6.12Ca1.9Li1.96(PO4)6,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/ordered_adaptive_hai.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/relaxed_hai.cif,Li2 Ca2 P6 Pb6 O24,Li2 Ca2 P6 Pb6 O24,"{""Ca"": 2.0, ""Li"": 2.0, ""O"": 24.0, ""P"": 6.0, ""Pb"": 6.0}","{""Ca"": 2.0, ""Li"": 2.0, ""O"": 24.0, ""P"": 6.0, ""Pb"": 6.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ca"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""P"": 0.0, ""Pb"": 0.0}"
train,hbz,argyrodites,Li6P(S4.8Se0.2)Br,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/ordered_adaptive_hbz.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/relaxed_hbz.cif,Li24 P4 Se1 S19 Br4,Li24 P4 Se1 S19 Br4,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 19.0, ""Se"": 1.0}","{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 19.0, ""Se"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Br"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Se"": 0.0}"
train,hcm,garnet,Li5La3Ta2O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/ordered_adaptive_hcm.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/relaxed_hcm.cif,Li40 La24 Ta16 O96,Li40 La24 Ta16 O96,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}","{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0}"
train,hja,molybdates,(Li0.5Ce0.25Pr0.25)(MoO4),ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/ordered_adaptive_hja.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/relaxed_hja.cif,Li2 Ce1 Pr1 Mo4 O16,Li2 Ce1 Pr1 Mo4 O16,"{""Ce"": 1.0, ""Li"": 2.0, ""Mo"": 4.0, ""O"": 16.0, ""Pr"": 1.0}","{""Ce"": 1.0, ""Li"": 2.0, ""Mo"": 4.0, ""O"": 16.0, ""Pr"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ce"": 0.0, ""Li"": 0.0, ""Mo"": 0.0, ""O"": 0.0, ""Pr"": 0.0}"
train,hta,perovskites,La0.565Li0.305TiO3,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hta/ordered_adaptive_hta.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hta/relaxed_hta.cif,La1 Ti2 O6,La1 Ti2 O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}","{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,FAIL_ELEMENT_SET,FAIL_ELEMENT_SET,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""O"": 0.0, ""Ti"": 0.0}"
train,hud,garnet,Li6BaLa2Ta2O12,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hud/ordered_adaptive_hud.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hud/relaxed_hud.cif,Ba8 Li48 La16 Ta16 O96,Ba8 Li48 La16 Ta16 O96,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}","{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Ba"": 0.0, ""La"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ta"": 0.0}"
train,hx7,antiperovskite,Li2(OH)Br,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hx7/ordered_adaptive_hx7.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hx7/relaxed_hx7.cif,Li2 Br1 O1,Li2 Br1 O1,"{""Br"": 1.0, ""Li"": 2.0, ""O"": 1.0}","{""Br"": 1.0, ""Li"": 2.0, ""O"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,FAIL_ELEMENT_SET,FAIL_ELEMENT_SET,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Br"": 0.0, ""Li"": 0.0, ""O"": 0.0}"
train,i12,oxides,Li2CoTi3O8,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12/ordered_adaptive_i12.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/i12/relaxed_i12.cif,Li8 Ti12 Co4 O32,Li8 Ti12 Co4 O32,"{""Co"": 4.0, ""Li"": 8.0, ""O"": 32.0, ""Ti"": 12.0}","{""Co"": 4.0, ""Li"": 8.0, ""O"": 32.0, ""Ti"": 12.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Co"": 0.0, ""Li"": 0.0, ""O"": 0.0, ""Ti"": 0.0}"
train,ia5,perovskites,LiLaNb2O7,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5/ordered_adaptive_ia5.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ia5/relaxed_ia5.cif,Li2 La2 Nb4 O14,Li2 La2 Nb4 O14,"{""La"": 2.0, ""Li"": 2.0, ""Nb"": 4.0, ""O"": 14.0}","{""La"": 2.0, ""Li"": 2.0, ""Nb"": 4.0, ""O"": 14.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS,PASS,0.0,True,0.0,exactly_preserved_through_relaxation,"{""La"": 0.0, ""Li"": 0.0, ""Nb"": 0.0, ""O"": 0.0}"
train,iiy,argyrodites,Li6.2P0.8Si0.2S5Br,ordered_pre_relaxation_structure,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy/ordered_adaptive_iiy.cif,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/iiy/relaxed_iiy.cif,Li25 Si1 P3 S20 Br4,Li25 Si1 P3 S20 Br4,"{""Br"": 4.0, ""Li"": 25.0, ""P"": 3.0, ""S"": 20.0, ""Si"": 1.0}","{""Br"": 4.0, ""Li"": 25.0, ""P"": 3.0, ""S"": 20.0, ""Si"": 1.0}",0,0,0,PASS_EXACT_COUNT_PRESERVATION,PASS_INTEGERIZED_COMPOSITION,PASS_INTEGERIZED_COMPOSITION,0.0,True,0.0,exactly_preserved_through_relaxation,"{""Br"": 0.0, ""Li"": 0.0, ""P"": 0.0, ""S"": 0.0, ""Si"": 0.0}"
